Ev Idx,tid,cat,Record function id,Input type,name,pid,dur,External id,Concrete Inputs,Sequence number,Input Strides,Input Dims,ts,Fwd thread id,ph
145,125589,cpu_op,0,"[""float""]",aten::t,122891,14.865,23186,"[""""]",,"[[512, 1]]","[[2048, 512]]",6939565716318.36,,X
146,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,8.064,23187,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[2048, 512], [], []]",6939565716322.3,,X
147,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.778,23188,"["""", ""[512, 2048]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[2048, 512], [], [], []]",6939565716327.448,,X
148,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,58.603,23189,"["""", ""[0]"", ""True"", """"]",,"[[2048, 1], [], [], []]","[[50, 2048], [], [], []]",6939565716343.028,,X
149,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,4.351,23190,"["""", ""[2048]""]",,"[[2048, 1], []]","[[1, 2048], []]",6939565716408.286,,X
150,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,34.365,23191,,,,,6939565716464.648,,X
151,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,18.714,23192,"[""""]",,[[1]],[[2048]],6939565716474.122,,X
152,125589,cpu_op,0,"[""float""]",aten::detach,122891,10.522,23193,"[""""]",,[[1]],[[2048]],6939565716480.345,,X
153,125589,cpu_op,0,"[""float""]",detach,122891,5.585,23194,"[""""]",,[[1]],[[2048]],6939565716484.164,,X
154,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,37.255,23195,,5945,,,6939565716518.729,1,X
155,125589,cpu_op,0,"[""float""]",TBackward0,122891,21.549,23196,"[""""]",5945,"[[1, 512]]","[[512, 2048]]",6939565716525.458,1,X
156,125589,cpu_op,0,"[""float""]",aten::t,122891,16.268,23197,"[""""]",,"[[1, 512]]","[[512, 2048]]",6939565716529.422,,X
157,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,8.881,23198,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 2048], [], []]",6939565716533.776,,X
158,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,2.206,23199,"["""", ""[2048, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 2048], [], [], []]",6939565716539.184,,X
159,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,29.33,23200,,,,,6939565716576.103,,X
160,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,15.779,23201,"[""""]",,"[[512, 1]]","[[2048, 512]]",6939565716583.877,,X
161,125589,cpu_op,0,"[""float""]",aten::detach,122891,9.4,23202,"[""""]",,"[[512, 1]]","[[2048, 512]]",6939565716588.618,,X
162,125589,cpu_op,0,"[""float""]",detach,122891,4.62,23203,"[""""]",,"[[512, 1]]","[[2048, 512]]",6939565716592.359,,X
163,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,105.659,23204,,5944,,,6939565716623.283,1,X
164,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,16.423,23205,"[""""]",5944,"[[512, 1]]","[[50, 512]]",6939565716630.213,1,X
165,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,9.981,23206,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565716635.626,,X
166,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,3.62,23207,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565716640.854,,X
167,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,122891,51.964,23208,"["""", """", ""1""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565716661.873,,X
168,125589,cpu_op,0,,autograd::engine::evaluate_function: NativeLayerNormBackward0,122891,176.418,23209,,5943,,,6939565716749.486,1,X
169,125589,cpu_op,0,"[""float""]",NativeLayerNormBackward0,122891,143.067,23210,"[""""]",5943,"[[512, 512, 1]]","[[50, 1, 512]]",6939565716756.524,1,X
170,125589,cpu_op,0,"[""float"", ""float"", ""ScalarList"", ""float"", ""float"", ""float"", ""float"", ""ScalarList""]",aten::native_layer_norm_backward,122891,127.627,23211,"["""", """", ""[512]"", """", """", """", """", ""[True, True, True]""]",,"[[512, 512, 1], [512, 512, 1], [], [1, 1, 1], [1, 1, 1], [1], [1], []]","[[50, 1, 512], [50, 1, 512], [], [50, 1, 1], [50, 1, 1], [512], [512], []]",6939565716769.42,,X
171,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,19.315,23212,"[""[50, 1, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565716782.595,,X
172,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,14.819,23213,"[""[512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565716808.165,,X
173,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,14.396,23214,"[""[512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565716828.881,,X
174,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,30.559,23215,,,,,6939565716949.999,,X
175,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,16.026,23216,"[""""]",,[[1]],[[512]],6939565716958.476,,X
176,125589,cpu_op,0,"[""float""]",aten::detach,122891,9.154,23217,"[""""]",,[[1]],[[512]],6939565716964.017,,X
177,125589,cpu_op,0,"[""float""]",detach,122891,4.458,23218,"[""""]",,[[1]],[[512]],6939565716967.71,,X
178,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,25.789,23219,,,,,6939565717000.416,,X
179,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,12.706,23220,"[""""]",,[[1]],[[512]],6939565717008.166,,X
180,125589,cpu_op,0,"[""float""]",aten::detach,122891,7.329,23221,"[""""]",,[[1]],[[512]],6939565717012.356,,X
181,125589,cpu_op,0,"[""float""]",detach,122891,3.163,23222,"[""""]",,[[1]],[[512]],6939565717015.522,,X
182,125589,cpu_op,0,,autograd::engine::evaluate_function: AddBackward0,122891,18.974,23223,,5942,,,6939565717044.383,1,X
183,125589,cpu_op,0,"[""float""]",AddBackward0,122891,2.045,23224,"[""""]",5942,"[[512, 512, 1]]","[[50, 1, 512]]",6939565717051.229,1,X
184,125589,cpu_op,0,,autograd::engine::evaluate_function: NativeDropoutBackward0,122891,94.371,23225,,5941,,,6939565717081.584,1,X
185,125589,cpu_op,0,"[""float""]",NativeDropoutBackward0,122891,75.897,23226,"[""""]",5941,"[[512, 512, 1]]","[[50, 1, 512]]",6939565717087.813,1,X
186,125589,cpu_op,0,"[""float"", ""bool"", ""Scalar""]",aten::native_dropout_backward,122891,68.911,23227,"["""", """", ""1.1111111111111112""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565717093.259,,X
187,125589,cpu_op,0,"[""float"", """", """", """", """", ""Scalar""]",aten::empty_like,122891,25.109,23228,"["""", """", """", """", """", ""0""]",,"[[512, 512, 1], [], [], [], [], []]","[[50, 1, 512], [], [], [], [], []]",6939565717101.178,,X
188,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,16.889,23229,"[""[50, 1, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565717107.527,,X
189,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,33.296,23230,,5940,,,6939565717196.432,1,X
190,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,17.866,23231,"[""""]",5940,"[[512, 512, 1]]","[[50, 1, 512]]",6939565717204.092,1,X
191,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,11.258,23232,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565717209.748,,X
192,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,5.909,23233,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565717213.994,,X
193,125589,cpu_op,0,,autograd::engine::evaluate_function: AddmmBackward0,122891,421.96,23234,,5939,,,6939565717248.059,1,X
194,125589,cpu_op,0,"[""float""]",AddmmBackward0,122891,268.706,23235,"[""""]",5939,"[[512, 1]]","[[50, 512]]",6939565717254.498,1,X
195,125589,cpu_op,0,"[""float""]",aten::t,122891,18.671,23236,"[""""]",,"[[1, 512]]","[[512, 512]]",6939565717260.773,,X
196,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,9.735,23237,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 512], [], []]",6939565717266.392,,X
197,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,3.115,23238,"["""", ""[512, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 512], [], [], []]",6939565717271.61,,X
198,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,113.087,23239,"["""", """"]",,"[[512, 1], [512, 1]]","[[50, 512], [512, 512]]",6939565717284.077,,X
199,125589,cpu_op,0,"[""float""]",aten::t,122891,15.723,23240,"[""""]",,"[[512, 1]]","[[50, 512]]",6939565717405.451,,X
200,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,8.6,23241,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[50, 512], [], []]",6939565717409.555,,X
201,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,2.195,23242,"["""", ""[512, 50]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565717414.823,,X
202,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,74.775,23243,"["""", """"]",,"[[1, 512], [512, 1]]","[[512, 50], [50, 512]]",6939565717425.508,,X
203,125589,cpu_op,0,"[""float""]",aten::t,122891,14.995,23244,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565717505.238,,X
204,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,8.099,23245,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[512, 512], [], []]",6939565717509.205,,X
205,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.883,23246,"["""", ""[512, 512]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[512, 512], [], [], []]",6939565717514.285,,X
206,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,105.339,23247,"["""", ""[0]"", ""True"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565717530.18,,X
207,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,4.775,23248,"["""", ""[512]""]",,"[[512, 1], []]","[[1, 512], []]",6939565717642.439,,X
208,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,35.24,23249,,,,,6939565717699.779,,X
209,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,20.454,23250,"[""""]",,[[1]],[[512]],6939565717708.511,,X
210,125589,cpu_op,0,"[""float""]",aten::detach,122891,11.843,23251,"[""""]",,[[1]],[[512]],6939565717715.133,,X
211,125589,cpu_op,0,"[""float""]",detach,122891,6.888,23252,"[""""]",,[[1]],[[512]],6939565717719.102,,X
212,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,38.512,23253,,5938,,,6939565717754.274,1,X
213,125589,cpu_op,0,"[""float""]",TBackward0,122891,22.428,23254,"[""""]",5938,"[[1, 512]]","[[512, 512]]",6939565717761.273,1,X
214,125589,cpu_op,0,"[""float""]",aten::t,122891,16.964,23255,"[""""]",,"[[1, 512]]","[[512, 512]]",6939565717765.448,,X
215,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,9.137,23256,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 512], [], []]",6939565717769.923,,X
216,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,2.295,23257,"["""", ""[512, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 512], [], [], []]",6939565717775.502,,X
217,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,27.771,23258,,,,,6939565717812.747,,X
218,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,14.628,23259,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565717820.485,,X
219,125589,cpu_op,0,"[""float""]",aten::detach,122891,8.343,23260,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565717825.116,,X
220,125589,cpu_op,0,"[""float""]",detach,122891,3.729,23261,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565717828.736,,X
221,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,34.359,23262,,5937,,,6939565717858.756,1,X
222,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,18.421,23263,"[""""]",5937,"[[512, 1]]","[[50, 512]]",6939565717865.542,1,X
223,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,11.732,23264,"["""", ""[50, 1, 8, 64]""]",,"[[512, 1], []]","[[50, 512], []]",6939565717871.181,,X
224,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,4.985,23265,"["""", ""[50, 1, 8, 64]""]",,"[[512, 1], []]","[[50, 512], []]",6939565717876.783,,X
225,125589,cpu_op,0,,autograd::engine::evaluate_function: PermuteBackward0,122891,41.14,23266,,5936,,,6939565717911.774,1,X
226,125589,cpu_op,0,"[""float""]",PermuteBackward0,122891,25.803,23267,"[""""]",5936,"[[512, 512, 64, 1]]","[[50, 1, 8, 64]]",6939565717918.201,1,X
227,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::permute,122891,16.631,23268,"["""", ""[1, 2, 0, 3]""]",,"[[512, 512, 64, 1], []]","[[50, 1, 8, 64], []]",6939565717925.791,,X
228,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,2.882,23269,"["""", ""[1, 8, 50, 64]"", ""[512, 64, 512, 1]"", """"]",,"[[512, 512, 64, 1], [], [], []]","[[50, 1, 8, 64], [], [], []]",6939565717935.925,,X
229,125589,cpu_op,0,,autograd::engine::evaluate_function: ScaledDotProductEfficientAttentionBackward0,122891,700.006,23270,,5935,,,6939565717973.861,1,X
230,125589,cpu_op,0,"[""float""]",ScaledDotProductEfficientAttentionBackward0,122891,653.009,23271,"[""""]",5935,"[[512, 64, 512, 1]]","[[1, 8, 50, 64]]",6939565717981.138,1,X
231,125589,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", """", ""float"", ""float"", ""long int"", ""long int"", ""Scalar"", ""ScalarList"", ""Scalar"", """"]",aten::_scaled_dot_product_efficient_attention_backward,122891,628.325,23272,"["""", """", """", """", """", """", """", """", """", ""0.10000000000000001"", ""[True, True, True, False]"", ""False"", """"]",,"[[512, 64, 512, 1], [512, 64, 512, 1], [512, 64, 512, 1], [512, 64, 512, 1], [], [25600, 64, 512, 1], [512, 64, 1], [], [], [], [], [], []]","[[1, 8, 50, 64], [1, 8, 50, 64], [1, 8, 50, 64], [1, 8, 50, 64], [], [1, 8, 50, 64], [1, 8, 64], [], [], [], [], [], []]",6939565718002.005,,X
232,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,10.078,23273,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565718026.502,,X
233,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.87,23274,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565718033.421,,X
234,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,7.327,23275,"["""", ""1"", ""2""]",,"[[25600, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565718040.796,,X
235,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.473,23276,"["""", ""[1, 50, 8, 64]"", ""[25600, 512, 64, 1]"", """"]",,"[[25600, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565718045.553,,X
236,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,8.447,23277,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565718051.812,,X
237,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,2.444,23278,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565718056.699,,X
238,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,9.039,23279,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565718064.034,,X
239,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,2.115,23280,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565718069.904,,X
240,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,7.419,23281,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565718076.7,,X
241,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.429,23282,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565718081.577,,X
242,125589,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", """", ""float"", """", """", ""Scalar"", ""Scalar"", ""float"", ""Scalar"", ""long int"", ""long int"", ""Scalar"", ""Scalar"", """", """", """", ""Scalar""]",aten::_efficient_attention_backward,122891,486.459,23283,"["""", """", """", """", """", """", """", """", ""50"", ""50"", """", ""0.10000000000000001"", """", """", ""0"", ""False"", """", """", """", ""False""]",,"[[512, 512, 64, 1], [512, 512, 64, 1], [512, 512, 64, 1], [512, 512, 64, 1], [], [25600, 512, 64, 1], [], [], [], [], [512, 64, 1], [], [], [], [], [], [], [], [], []]","[[1, 50, 8, 64], [1, 50, 8, 64], [1, 50, 8, 64], [1, 50, 8, 64], [], [1, 50, 8, 64], [], [], [], [], [1, 8, 64], [], [], [], [], [], [], [], [], []]",6939565718095.566,,X
243,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,18.922,23284,"[""[1, 50, 8, 64]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565718113.57,,X
244,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,15.147,23285,"[""[1, 50, 8, 64]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565718138.378,,X
245,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,16.278,23286,"[""[1, 50, 8, 64]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565718159.684,,X
246,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", """"]",aten::to,122891,1.925,23287,"["""", ""6"", ""False"", ""False"", """"]",,"[[25600, 512, 64, 1], [], [], [], []]","[[1, 50, 8, 64], [], [], [], []]",6939565718212.902,,X
247,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", """"]",aten::to,122891,0.521,23288,"["""", ""6"", ""False"", ""False"", """"]",,"[[512, 512, 64, 1], [], [], [], []]","[[1, 50, 8, 64], [], [], [], []]",6939565718218.692,,X
248,125589,cpu_op,0,"[""float"", ""float""]",aten::mul,122891,66.231,23289,"["""", """"]",,"[[512, 512, 64, 1], [25600, 512, 64, 1]]","[[1, 50, 8, 64], [1, 50, 8, 64]]",6939565718225.742,,X
249,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,71.469,23290,"["""", ""[-1]"", ""False"", """"]",,"[[25600, 512, 64, 1], [], [], []]","[[1, 50, 8, 64], [], [], []]",6939565718298.809,,X
250,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,2.817,23291,"["""", ""[1, 50, 8, 1]"", ""[400, 8, 1, 0]"", """"]",,"[[400, 8, 1], [], [], []]","[[1, 50, 8], [], [], []]",6939565718320.694,,X
251,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,8.459,23292,"["""", ""-2"", ""-1""]",,"[[400, 8, 1], [], []]","[[1, 50, 8], [], []]",6939565718375.272,,X
252,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,2.105,23293,"["""", ""[1, 8, 50]"", ""[400, 1, 8]"", """"]",,"[[400, 8, 1], [], [], []]","[[1, 50, 8], [], [], []]",6939565718380.468,,X
253,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::contiguous,122891,88.635,23294,"["""", ""0""]",,"[[400, 1, 8], []]","[[1, 8, 50], []]",6939565718389.433,,X
254,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::clone,122891,83.353,23295,"["""", ""0""]",,"[[400, 1, 8], []]","[[1, 8, 50], []]",6939565718393.785,,X
255,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,122891,26.18,23296,"["""", ""6"", ""0"", """", """", ""0""]",,"[[400, 1, 8], [], [], [], [], []]","[[1, 8, 50], [], [], [], [], []]",6939565718398.766,,X
256,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,17.882,23297,"[""[1, 8, 50]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565718405.057,,X
257,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,45.651,23298,"["""", """", ""False""]",,"[[400, 50, 1], [400, 1, 8], []]","[[1, 8, 50], [1, 8, 50], []]",6939565718429.951,,X
258,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,16.565,23299,"[""[131200]"", ""0"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565718495.286,,X
