ts,tid,pid,cat,ph,bp,name,id
6928969415890.077,4097251,4097061,ac2g,f,e,ac2g,4912
6928969415936.659,4097251,4097061,ac2g,f,e,ac2g,4913
6928969415941.02,4097251,4097061,ac2g,f,e,ac2g,4914
6928969415945.062,4097251,4097061,ac2g,f,e,ac2g,4915
6928969415948.81,4097251,4097061,ac2g,f,e,ac2g,4916
6928969415952.712,4097251,4097061,ac2g,f,e,ac2g,4917
6928969415956.658,4097251,4097061,ac2g,f,e,ac2g,4918
6928969415960.924,4097251,4097061,ac2g,f,e,ac2g,4919
6928969415964.896,4097251,4097061,ac2g,f,e,ac2g,4920
6928969415969.028,4097251,4097061,ac2g,f,e,ac2g,4921
6928969415973.748,4097251,4097061,ac2g,f,e,ac2g,4922
6928969415978.131,4097251,4097061,ac2g,f,e,ac2g,4923
6928969415982.413,4097251,4097061,ac2g,f,e,ac2g,4924
6928969416021.038,4097251,4097061,ac2g,f,e,ac2g,4925
6928969416026.633,4097251,4097061,ac2g,f,e,ac2g,4926
6928969416030.883,4097251,4097061,ac2g,f,e,ac2g,4927
6928969416035.027,4097251,4097061,ac2g,f,e,ac2g,4928
6928969416039.496,4097251,4097061,ac2g,f,e,ac2g,4929
6928969416043.823,4097251,4097061,ac2g,f,e,ac2g,4930
6928969416048.002,4097251,4097061,ac2g,f,e,ac2g,4931
6928969416052.578,4097251,4097061,ac2g,f,e,ac2g,4932
6928969416057.121,4097251,4097061,ac2g,f,e,ac2g,4933
6928969416061.11,4097251,4097061,ac2g,f,e,ac2g,4934
6928969416065.482,4097251,4097061,ac2g,f,e,ac2g,4935
6928969416070.0,4097251,4097061,ac2g,f,e,ac2g,4936
6928969416099.737,4097251,4097061,ac2g,f,e,ac2g,4937
6928969416103.511,4097251,4097061,ac2g,f,e,ac2g,4938
6928969416107.164,4097251,4097061,ac2g,f,e,ac2g,4939
6928969416110.652,4097251,4097061,ac2g,f,e,ac2g,4940
6928969416114.248,4097251,4097061,ac2g,f,e,ac2g,4941
6928969416117.886,4097251,4097061,ac2g,f,e,ac2g,4942
6928969416121.349,4097251,4097061,ac2g,f,e,ac2g,4943
6928969416124.703,4097251,4097061,ac2g,f,e,ac2g,4944
6928969416128.07,4097251,4097061,ac2g,f,e,ac2g,4945
6928969416131.389,4097251,4097061,ac2g,f,e,ac2g,4946
6928969416134.739,4097251,4097061,ac2g,f,e,ac2g,4947
6928969416137.985,4097251,4097061,ac2g,f,e,ac2g,4948
6928969416163.177,4097251,4097061,ac2g,f,e,ac2g,4949
6928969416166.87,4097251,4097061,ac2g,f,e,ac2g,4950
6928969416170.006,4097251,4097061,ac2g,f,e,ac2g,4951
6928969416173.253,4097251,4097061,ac2g,f,e,ac2g,4952
6928969416176.409,4097251,4097061,ac2g,f,e,ac2g,4953
6928969416179.529,4097251,4097061,ac2g,f,e,ac2g,4954
6928969416182.663,4097251,4097061,ac2g,f,e,ac2g,4955
6928969416185.946,4097251,4097061,ac2g,f,e,ac2g,4956
6928969416189.213,4097251,4097061,ac2g,f,e,ac2g,4957
6928969416192.555,4097251,4097061,ac2g,f,e,ac2g,4958
6928969416195.901,4097251,4097061,ac2g,f,e,ac2g,4959
6928969416199.148,4097251,4097061,ac2g,f,e,ac2g,4960
6928969416238.7,4097251,4097061,ac2g,f,e,ac2g,4961
6928969416242.309,4097251,4097061,ac2g,f,e,ac2g,4962
6928969416245.566,4097251,4097061,ac2g,f,e,ac2g,4963
6928969416248.747,4097251,4097061,ac2g,f,e,ac2g,4964
6928969416251.898,4097251,4097061,ac2g,f,e,ac2g,4965
6928969416255.039,4097251,4097061,ac2g,f,e,ac2g,4966
6928969416258.185,4097251,4097061,ac2g,f,e,ac2g,4967
6928969416261.425,4097251,4097061,ac2g,f,e,ac2g,4968
6928969416264.624,4097251,4097061,ac2g,f,e,ac2g,4969
6928969416267.986,4097251,4097061,ac2g,f,e,ac2g,4970
6928969416271.214,4097251,4097061,ac2g,f,e,ac2g,4971
6928969416274.456,4097251,4097061,ac2g,f,e,ac2g,4972
6928969416340.85,4097251,4097061,ac2g,f,e,ac2g,4973
6928969416344.467,4097251,4097061,ac2g,f,e,ac2g,4974
6928969416347.613,4097251,4097061,ac2g,f,e,ac2g,4975
6928969416350.702,4097251,4097061,ac2g,f,e,ac2g,4976
6928969416353.841,4097251,4097061,ac2g,f,e,ac2g,4977
6928969416356.997,4097251,4097061,ac2g,f,e,ac2g,4978
6928969416360.13,4097251,4097061,ac2g,f,e,ac2g,4979
6928969416363.43,4097251,4097061,ac2g,f,e,ac2g,4980
6928969416366.681,4097251,4097061,ac2g,f,e,ac2g,4981
6928969416370.082,4097251,4097061,ac2g,f,e,ac2g,4982
6928969416373.37,4097251,4097061,ac2g,f,e,ac2g,4983
6928969416376.794,4097251,4097061,ac2g,f,e,ac2g,4984
6928969416425.707,4097251,4097061,ac2g,f,e,ac2g,4985
6928969416429.38,4097251,4097061,ac2g,f,e,ac2g,4986
6928969416432.498,4097251,4097061,ac2g,f,e,ac2g,4987
6928969416435.65,4097251,4097061,ac2g,f,e,ac2g,4988
6928969416438.86,4097251,4097061,ac2g,f,e,ac2g,4989
6928969416442.071,4097251,4097061,ac2g,f,e,ac2g,4990
6928969416445.232,4097251,4097061,ac2g,f,e,ac2g,4991
6928969416448.469,4097251,4097061,ac2g,f,e,ac2g,4992
6928969416451.817,4097251,4097061,ac2g,f,e,ac2g,4993
6928969416455.155,4097251,4097061,ac2g,f,e,ac2g,4994
6928969416458.364,4097251,4097061,ac2g,f,e,ac2g,4995
6928969416461.585,4097251,4097061,ac2g,f,e,ac2g,4996
6928969416486.018,4097251,4097061,ac2g,f,e,ac2g,4997
6928969416489.509,4097251,4097061,ac2g,f,e,ac2g,4998
6928969416492.65,4097251,4097061,ac2g,f,e,ac2g,4999
6928969416495.835,4097251,4097061,ac2g,f,e,ac2g,5000
6928969416498.974,4097251,4097061,ac2g,f,e,ac2g,5001
6928969416502.102,4097251,4097061,ac2g,f,e,ac2g,5002
6928969416505.329,4097251,4097061,ac2g,f,e,ac2g,5003
6928969416508.638,4097251,4097061,ac2g,f,e,ac2g,5004
6928969416511.924,4097251,4097061,ac2g,f,e,ac2g,5005
6928969416515.29,4097251,4097061,ac2g,f,e,ac2g,5006
6928969416518.5,4097251,4097061,ac2g,f,e,ac2g,5007
6928969416521.756,4097251,4097061,ac2g,f,e,ac2g,5008
6928969416545.388,4097251,4097061,ac2g,f,e,ac2g,5009
6928969416548.963,4097251,4097061,ac2g,f,e,ac2g,5010
6928969416552.053,4097251,4097061,ac2g,f,e,ac2g,5011
6928969416555.194,4097251,4097061,ac2g,f,e,ac2g,5012
6928969416558.414,4097251,4097061,ac2g,f,e,ac2g,5013
6928969416561.596,4097251,4097061,ac2g,f,e,ac2g,5014
6928969416564.793,4097251,4097061,ac2g,f,e,ac2g,5015
6928969416568.109,4097251,4097061,ac2g,f,e,ac2g,5016
6928969416571.26,4097251,4097061,ac2g,f,e,ac2g,5017
6928969416574.684,4097251,4097061,ac2g,f,e,ac2g,5018
6928969416577.938,4097251,4097061,ac2g,f,e,ac2g,5019
6928969416581.189,4097251,4097061,ac2g,f,e,ac2g,5020
6928969416604.674,4097251,4097061,ac2g,f,e,ac2g,5021
6928969416608.28,4097251,4097061,ac2g,f,e,ac2g,5022
6928969416611.711,4097251,4097061,ac2g,f,e,ac2g,5023
6928969416614.967,4097251,4097061,ac2g,f,e,ac2g,5024
6928969416618.177,4097251,4097061,ac2g,f,e,ac2g,5025
6928969416621.601,4097251,4097061,ac2g,f,e,ac2g,5026
6928969416624.899,4097251,4097061,ac2g,f,e,ac2g,5027
6928969416628.127,4097251,4097061,ac2g,f,e,ac2g,5028
6928969416631.263,4097251,4097061,ac2g,f,e,ac2g,5029
6928969416634.455,4097251,4097061,ac2g,f,e,ac2g,5030
6928969416637.755,4097251,4097061,ac2g,f,e,ac2g,5031
6928969416640.964,4097251,4097061,ac2g,f,e,ac2g,5032
6928969416696.411,4097251,4097061,ac2g,f,e,ac2g,5033
6928969416700.093,4097251,4097061,ac2g,f,e,ac2g,5034
6928969416703.601,4097251,4097061,ac2g,f,e,ac2g,5035
6928969416706.714,4097251,4097061,ac2g,f,e,ac2g,5036
6928969416709.89,4097251,4097061,ac2g,f,e,ac2g,5037
6928969416713.382,4097251,4097061,ac2g,f,e,ac2g,5038
6928969416716.75,4097251,4097061,ac2g,f,e,ac2g,5039
6928969416719.965,4097251,4097061,ac2g,f,e,ac2g,5040
6928969416723.114,4097251,4097061,ac2g,f,e,ac2g,5041
6928969416726.272,4097251,4097061,ac2g,f,e,ac2g,5042
6928969416729.445,4097251,4097061,ac2g,f,e,ac2g,5043
6928969416732.544,4097251,4097061,ac2g,f,e,ac2g,5044
6928969416782.594,4097251,4097061,ac2g,f,e,ac2g,5045
6928969416786.319,4097251,4097061,ac2g,f,e,ac2g,5046
6928969416789.677,4097251,4097061,ac2g,f,e,ac2g,5047
6928969416793.089,4097251,4097061,ac2g,f,e,ac2g,5048
6928969416796.473,4097251,4097061,ac2g,f,e,ac2g,5049
6928969416799.934,4097251,4097061,ac2g,f,e,ac2g,5050
6928969416803.635,4097251,4097061,ac2g,f,e,ac2g,5051
6928969416807.045,4097251,4097061,ac2g,f,e,ac2g,5052
6928969416810.355,4097251,4097061,ac2g,f,e,ac2g,5053
6928969416813.635,4097251,4097061,ac2g,f,e,ac2g,5054
6928969416816.922,4097251,4097061,ac2g,f,e,ac2g,5055
6928969416820.507,4097251,4097061,ac2g,f,e,ac2g,5056
6928969416896.652,4097251,4097061,ac2g,f,e,ac2g,5057
6928969416900.657,4097251,4097061,ac2g,f,e,ac2g,5058
6928969416904.016,4097251,4097061,ac2g,f,e,ac2g,5059
6928969416907.353,4097251,4097061,ac2g,f,e,ac2g,5060
6928969416910.681,4097251,4097061,ac2g,f,e,ac2g,5061
6928969416914.075,4097251,4097061,ac2g,f,e,ac2g,5062
6928969416917.408,4097251,4097061,ac2g,f,e,ac2g,5063
6928969416920.574,4097251,4097061,ac2g,f,e,ac2g,5064
6928969416923.746,4097251,4097061,ac2g,f,e,ac2g,5065
6928969416926.871,4097251,4097061,ac2g,f,e,ac2g,5066
6928969416930.175,4097251,4097061,ac2g,f,e,ac2g,5067
6928969416933.24,4097251,4097061,ac2g,f,e,ac2g,5068
6928969416948.974,4097251,4097061,ac2g,f,e,ac2g,5069
6928969416955.562,4097251,4097061,ac2g,f,e,ac2g,5070
6928969416963.722,4097251,4097061,ac2g,f,e,ac2g,5071
6928969416966.262,4097251,4097061,ac2g,f,e,ac2g,5072
6928969416966.965,4097251,4097061,ac2g,f,e,ac2g,5073
6928969417052.877,7,0,ac2g,f,e,ac2g,5076
6928969417026.582,4097251,4097061,ac2g,s,,ac2g,5076
6928969417065.741,7,0,ac2g,f,e,ac2g,5078
6928969417056.396,4097251,4097061,ac2g,s,,ac2g,5078
6928969417069.45,4097251,4097061,ac2g,f,e,ac2g,5080
6928969417071.433,4097251,4097061,ac2g,f,e,ac2g,5081
6928969417081.997,7,0,ac2g,f,e,ac2g,5082
6928969417073.015,4097251,4097061,ac2g,s,,ac2g,5082
6928969417083.905,4097251,4097061,ac2g,f,e,ac2g,5085
6928969417095.277,7,0,ac2g,f,e,ac2g,5086
6928969417086.952,4097251,4097061,ac2g,s,,ac2g,5086
6928969417171.991,4097251,4097061,ac2g,f,e,ac2g,5099
6928969417176.187,4097251,4097061,ac2g,f,e,ac2g,5100
6928969417177.684,4097251,4097061,ac2g,f,e,ac2g,5101
6928969417179.01,4097251,4097061,ac2g,f,e,ac2g,5102
6928969417386.587,4097251,4097061,ac2g,f,e,ac2g,5104
6928969417392.504,4097251,4097061,ac2g,f,e,ac2g,5105
6928969417397.05,4097251,4097061,ac2g,f,e,ac2g,5106
6928969417401.15,4097251,4097061,ac2g,f,e,ac2g,5107
6928969417405.686,4097251,4097061,ac2g,f,e,ac2g,5108
6928969417410.241,4097251,4097061,ac2g,f,e,ac2g,5109
6928969417414.417,4097251,4097061,ac2g,f,e,ac2g,5110
6928969417418.838,4097251,4097061,ac2g,f,e,ac2g,5111
6928969417423.305,4097251,4097061,ac2g,f,e,ac2g,5112
6928969417427.665,4097251,4097061,ac2g,f,e,ac2g,5113
6928969417432.116,4097251,4097061,ac2g,f,e,ac2g,5114
6928969417436.704,4097251,4097061,ac2g,f,e,ac2g,5115
6928969417505.131,4097251,4097061,ac2g,f,e,ac2g,5116
6928969417508.994,4097251,4097061,ac2g,f,e,ac2g,5117
6928969417512.33,4097251,4097061,ac2g,f,e,ac2g,5118
6928969417515.504,4097251,4097061,ac2g,f,e,ac2g,5119
6928969417518.781,4097251,4097061,ac2g,f,e,ac2g,5120
6928969417522.121,4097251,4097061,ac2g,f,e,ac2g,5121
6928969417525.361,4097251,4097061,ac2g,f,e,ac2g,5122
6928969417528.541,4097251,4097061,ac2g,f,e,ac2g,5123
6928969417531.834,4097251,4097061,ac2g,f,e,ac2g,5124
6928969417535.232,4097251,4097061,ac2g,f,e,ac2g,5125
6928969417538.562,4097251,4097061,ac2g,f,e,ac2g,5126
6928969417541.764,4097251,4097061,ac2g,f,e,ac2g,5127
6928969417585.388,4097251,4097061,ac2g,f,e,ac2g,5128
6928969417588.894,4097251,4097061,ac2g,f,e,ac2g,5129
6928969417592.027,4097251,4097061,ac2g,f,e,ac2g,5130
6928969417595.232,4097251,4097061,ac2g,f,e,ac2g,5131
6928969417598.472,4097251,4097061,ac2g,f,e,ac2g,5132
6928969417601.845,4097251,4097061,ac2g,f,e,ac2g,5133
6928969417605.077,4097251,4097061,ac2g,f,e,ac2g,5134
6928969417608.209,4097251,4097061,ac2g,f,e,ac2g,5135
6928969417611.463,4097251,4097061,ac2g,f,e,ac2g,5136
6928969417614.876,4097251,4097061,ac2g,f,e,ac2g,5137
6928969417618.148,4097251,4097061,ac2g,f,e,ac2g,5138
6928969417621.293,4097251,4097061,ac2g,f,e,ac2g,5139
6928969417699.259,4097251,4097061,ac2g,f,e,ac2g,5140
6928969417703.791,4097251,4097061,ac2g,f,e,ac2g,5141
6928969417708.018,4097251,4097061,ac2g,f,e,ac2g,5142
6928969417711.97,4097251,4097061,ac2g,f,e,ac2g,5143
6928969417716.457,4097251,4097061,ac2g,f,e,ac2g,5144
6928969417720.483,4097251,4097061,ac2g,f,e,ac2g,5145
6928969417724.745,4097251,4097061,ac2g,f,e,ac2g,5146
6928969417728.517,4097251,4097061,ac2g,f,e,ac2g,5147
6928969417732.519,4097251,4097061,ac2g,f,e,ac2g,5148
6928969417736.994,4097251,4097061,ac2g,f,e,ac2g,5149
6928969417741.227,4097251,4097061,ac2g,f,e,ac2g,5150
6928969417745.605,4097251,4097061,ac2g,f,e,ac2g,5151
6928969417783.448,4097251,4097061,ac2g,f,e,ac2g,5152
6928969417787.115,4097251,4097061,ac2g,f,e,ac2g,5153
6928969417790.244,4097251,4097061,ac2g,f,e,ac2g,5154
6928969417793.402,4097251,4097061,ac2g,f,e,ac2g,5155
6928969417796.722,4097251,4097061,ac2g,f,e,ac2g,5156
6928969417800.069,4097251,4097061,ac2g,f,e,ac2g,5157
6928969417803.359,4097251,4097061,ac2g,f,e,ac2g,5158
6928969417806.555,4097251,4097061,ac2g,f,e,ac2g,5159
6928969417809.755,4097251,4097061,ac2g,f,e,ac2g,5160
6928969417812.894,4097251,4097061,ac2g,f,e,ac2g,5161
6928969417816.103,4097251,4097061,ac2g,f,e,ac2g,5162
6928969417819.429,4097251,4097061,ac2g,f,e,ac2g,5163
6928969417872.084,4097251,4097061,ac2g,f,e,ac2g,5164
6928969417875.748,4097251,4097061,ac2g,f,e,ac2g,5165
6928969417879.142,4097251,4097061,ac2g,f,e,ac2g,5166
6928969417882.47,4097251,4097061,ac2g,f,e,ac2g,5167
6928969417886.099,4097251,4097061,ac2g,f,e,ac2g,5168
6928969417889.516,4097251,4097061,ac2g,f,e,ac2g,5169
6928969417892.833,4097251,4097061,ac2g,f,e,ac2g,5170
6928969417896.196,4097251,4097061,ac2g,f,e,ac2g,5171
6928969417899.565,4097251,4097061,ac2g,f,e,ac2g,5172
6928969417902.808,4097251,4097061,ac2g,f,e,ac2g,5173
6928969417905.993,4097251,4097061,ac2g,f,e,ac2g,5174
6928969417909.205,4097251,4097061,ac2g,f,e,ac2g,5175
6928969417956.144,4097251,4097061,ac2g,f,e,ac2g,5176
6928969417959.727,4097251,4097061,ac2g,f,e,ac2g,5177
6928969417962.862,4097251,4097061,ac2g,f,e,ac2g,5178
6928969417966.079,4097251,4097061,ac2g,f,e,ac2g,5179
6928969417969.336,4097251,4097061,ac2g,f,e,ac2g,5180
6928969417972.68,4097251,4097061,ac2g,f,e,ac2g,5181
6928969417976.03,4097251,4097061,ac2g,f,e,ac2g,5182
6928969417979.189,4097251,4097061,ac2g,f,e,ac2g,5183
6928969417982.496,4097251,4097061,ac2g,f,e,ac2g,5184
6928969417985.917,4097251,4097061,ac2g,f,e,ac2g,5185
6928969417989.233,4097251,4097061,ac2g,f,e,ac2g,5186
6928969417992.466,4097251,4097061,ac2g,f,e,ac2g,5187
6928969418421.353,4097251,4097061,ac2g,f,e,ac2g,5188
6928969418425.625,4097251,4097061,ac2g,f,e,ac2g,5189
6928969418428.929,4097251,4097061,ac2g,f,e,ac2g,5190
6928969418432.047,4097251,4097061,ac2g,f,e,ac2g,5191
6928969418435.201,4097251,4097061,ac2g,f,e,ac2g,5192
6928969418438.415,4097251,4097061,ac2g,f,e,ac2g,5193
6928969418441.609,4097251,4097061,ac2g,f,e,ac2g,5194
6928969418444.721,4097251,4097061,ac2g,f,e,ac2g,5195
6928969418447.948,4097251,4097061,ac2g,f,e,ac2g,5196
6928969418451.403,4097251,4097061,ac2g,f,e,ac2g,5197
6928969418454.784,4097251,4097061,ac2g,f,e,ac2g,5198
6928969418457.953,4097251,4097061,ac2g,f,e,ac2g,5199
6928969418474.307,4097251,4097061,ac2g,f,e,ac2g,5200
6928969418477.653,4097251,4097061,ac2g,f,e,ac2g,5201
6928969418483.435,4097251,4097061,ac2g,f,e,ac2g,5202
6928969418490.841,4097251,4097061,ac2g,f,e,ac2g,5203
6928969418491.325,4097251,4097061,ac2g,f,e,ac2g,5204
6928969418569.515,7,0,ac2g,f,e,ac2g,5207
6928969418544.421,4097251,4097061,ac2g,s,,ac2g,5207
6928969418580.811,7,0,ac2g,f,e,ac2g,5209
6928969418572.301,4097251,4097061,ac2g,s,,ac2g,5209
6928969418599.274,7,0,ac2g,f,e,ac2g,5211
6928969418585.451,4097251,4097061,ac2g,s,,ac2g,5211
6928969418599.351,4097251,4097061,ac2g,f,e,ac2g,5212
6928969418602.045,4097251,4097061,ac2g,f,e,ac2g,5213
6928969418611.466,7,0,ac2g,f,e,ac2g,5214
6928969418603.355,4097251,4097061,ac2g,s,,ac2g,5214
6928969418613.629,4097251,4097061,ac2g,f,e,ac2g,5217
6928969418824.367,4097251,4097061,ac2g,f,e,ac2g,5254
6928969418828.869,4097251,4097061,ac2g,f,e,ac2g,5255
6928969418830.445,4097251,4097061,ac2g,f,e,ac2g,5256
6928969418831.813,4097251,4097061,ac2g,f,e,ac2g,5257
6928969418859.787,4097251,4097061,ac2g,f,e,ac2g,5265
6928969418876.042,7,0,ac2g,f,e,ac2g,5266
6928969418863.742,4097251,4097061,ac2g,s,,ac2g,5266
6928969418995.593,4097251,4097061,ac2g,f,e,ac2g,5290
6928969418998.167,4097251,4097061,ac2g,f,e,ac2g,5291
6928969418999.232,4097251,4097061,ac2g,f,e,ac2g,5292
6928969419000.185,4097251,4097061,ac2g,f,e,ac2g,5293
6928969419031.242,7,0,ac2g,f,e,ac2g,5297
6928969419020.124,4097251,4097061,ac2g,s,,ac2g,5297
6928969419065.738,7,0,ac2g,f,e,ac2g,5299
6928969419032.662,4097251,4097061,ac2g,s,,ac2g,5299
6928969419046.763,4097251,4097061,ac2g,f,e,ac2g,5301
6928969419071.114,7,0,ac2g,f,e,ac2g,5302
6928969419048.341,4097251,4097061,ac2g,s,,ac2g,5302
6928969419060.584,4097251,4097061,ac2g,f,e,ac2g,5303
6928969419062.993,4097251,4097061,ac2g,f,e,ac2g,5304
6928969419073.642,7,0,ac2g,f,e,ac2g,5305
6928969419064.052,4097251,4097061,ac2g,s,,ac2g,5305
6928969419073.515,4097251,4097061,ac2g,f,e,ac2g,5307
6928969419118.314,7,0,ac2g,f,e,ac2g,5308
6928969419076.763,4097251,4097061,ac2g,s,,ac2g,5308
6928969419104.966,4097251,4097061,ac2g,f,e,ac2g,5321
6928969419106.825,4097251,4097061,ac2g,f,e,ac2g,5322
6928969419107.62,4097251,4097061,ac2g,f,e,ac2g,5323
6928969419108.428,4097251,4097061,ac2g,f,e,ac2g,5324
6928969419127.914,7,0,ac2g,f,e,ac2g,5328
6928969419119.537,4097251,4097061,ac2g,s,,ac2g,5328
6928969419135.945,7,0,ac2g,f,e,ac2g,5330
6928969419128.412,4097251,4097061,ac2g,s,,ac2g,5330
6928969419138.474,4097251,4097061,ac2g,f,e,ac2g,5332
6928969419149.738,7,0,ac2g,f,e,ac2g,5333
6928969419140.554,4097251,4097061,ac2g,s,,ac2g,5333
6928969419149.167,4097251,4097061,ac2g,f,e,ac2g,5335
6928969419188.585,7,0,ac2g,f,e,ac2g,5336
6928969419150.751,4097251,4097061,ac2g,s,,ac2g,5336
6928969419255.977,7,0,ac2g,f,e,ac2g,5356
6928969419243.774,4097251,4097061,ac2g,s,,ac2g,5356
6928969419331.479,4097251,4097061,ac2g,f,e,ac2g,5388
6928969419334.59,4097251,4097061,ac2g,f,e,ac2g,5389
6928969419336.039,4097251,4097061,ac2g,f,e,ac2g,5390
6928969419337.332,4097251,4097061,ac2g,f,e,ac2g,5391
6928969419367.876,4097251,4097061,ac2g,f,e,ac2g,5399
6928969419383.241,7,0,ac2g,f,e,ac2g,5400
6928969419371.297,4097251,4097061,ac2g,s,,ac2g,5400
6928969419516.416,4097251,4097061,ac2g,f,e,ac2g,5424
6928969419518.987,4097251,4097061,ac2g,f,e,ac2g,5425
6928969419520.336,4097251,4097061,ac2g,f,e,ac2g,5426
6928969419521.51,4097251,4097061,ac2g,f,e,ac2g,5427
6928969419672.836,4097251,4097061,ac2g,f,e,ac2g,5429
6928969419680.696,4097251,4097061,ac2g,f,e,ac2g,5430
6928969419686.579,4097251,4097061,ac2g,f,e,ac2g,5431
6928969419691.993,4097251,4097061,ac2g,f,e,ac2g,5432
6928969419697.803,4097251,4097061,ac2g,f,e,ac2g,5433
6928969419703.517,4097251,4097061,ac2g,f,e,ac2g,5434
6928969419709.338,4097251,4097061,ac2g,f,e,ac2g,5435
6928969419715.46,4097251,4097061,ac2g,f,e,ac2g,5436
6928969419721.562,4097251,4097061,ac2g,f,e,ac2g,5437
6928969419727.406,4097251,4097061,ac2g,f,e,ac2g,5438
6928969419733.275,4097251,4097061,ac2g,f,e,ac2g,5439
6928969419739.461,4097251,4097061,ac2g,f,e,ac2g,5440
6928969419777.864,4097251,4097061,ac2g,f,e,ac2g,5441
6928969419783.027,4097251,4097061,ac2g,f,e,ac2g,5442
6928969419787.858,4097251,4097061,ac2g,f,e,ac2g,5443
6928969419792.674,4097251,4097061,ac2g,f,e,ac2g,5444
6928969419797.531,4097251,4097061,ac2g,f,e,ac2g,5445
6928969419802.484,4097251,4097061,ac2g,f,e,ac2g,5446
6928969419807.369,4097251,4097061,ac2g,f,e,ac2g,5447
6928969419812.224,4097251,4097061,ac2g,f,e,ac2g,5448
6928969419816.993,4097251,4097061,ac2g,f,e,ac2g,5449
6928969419821.796,4097251,4097061,ac2g,f,e,ac2g,5450
6928969419826.59,4097251,4097061,ac2g,f,e,ac2g,5451
6928969419831.347,4097251,4097061,ac2g,f,e,ac2g,5452
6928969419886.011,4097251,4097061,ac2g,f,e,ac2g,5453
6928969419891.925,4097251,4097061,ac2g,f,e,ac2g,5454
6928969419897.505,4097251,4097061,ac2g,f,e,ac2g,5455
6928969419902.958,4097251,4097061,ac2g,f,e,ac2g,5456
6928969419908.497,4097251,4097061,ac2g,f,e,ac2g,5457
6928969419913.978,4097251,4097061,ac2g,f,e,ac2g,5458
6928969419920.112,4097251,4097061,ac2g,f,e,ac2g,5459
6928969419925.52,4097251,4097061,ac2g,f,e,ac2g,5460
6928969419931.118,4097251,4097061,ac2g,f,e,ac2g,5461
6928969419936.834,4097251,4097061,ac2g,f,e,ac2g,5462
6928969419942.405,4097251,4097061,ac2g,f,e,ac2g,5463
6928969419948.284,4097251,4097061,ac2g,f,e,ac2g,5464
6928969419988.831,4097251,4097061,ac2g,f,e,ac2g,5465
6928969419994.881,4097251,4097061,ac2g,f,e,ac2g,5466
6928969420000.745,4097251,4097061,ac2g,f,e,ac2g,5467
6928969420006.435,4097251,4097061,ac2g,f,e,ac2g,5468
6928969420012.256,4097251,4097061,ac2g,f,e,ac2g,5469
6928969420018.285,4097251,4097061,ac2g,f,e,ac2g,5470
6928969420023.909,4097251,4097061,ac2g,f,e,ac2g,5471
6928969420029.718,4097251,4097061,ac2g,f,e,ac2g,5472
6928969420035.334,4097251,4097061,ac2g,f,e,ac2g,5473
6928969420040.709,4097251,4097061,ac2g,f,e,ac2g,5474
6928969420046.376,4097251,4097061,ac2g,f,e,ac2g,5475
6928969420052.221,4097251,4097061,ac2g,f,e,ac2g,5476
6928969420098.445,4097251,4097061,ac2g,f,e,ac2g,5477
6928969420103.76,4097251,4097061,ac2g,f,e,ac2g,5478
6928969420108.677,4097251,4097061,ac2g,f,e,ac2g,5479
6928969420113.572,4097251,4097061,ac2g,f,e,ac2g,5480
6928969420118.45,4097251,4097061,ac2g,f,e,ac2g,5481
6928969420123.351,4097251,4097061,ac2g,f,e,ac2g,5482
6928969420128.283,4097251,4097061,ac2g,f,e,ac2g,5483
6928969420133.228,4097251,4097061,ac2g,f,e,ac2g,5484
6928969420138.169,4097251,4097061,ac2g,f,e,ac2g,5485
6928969420143.057,4097251,4097061,ac2g,f,e,ac2g,5486
6928969420147.885,4097251,4097061,ac2g,f,e,ac2g,5487
6928969420152.749,4097251,4097061,ac2g,f,e,ac2g,5488
6928969420181.904,4097251,4097061,ac2g,f,e,ac2g,5489
6928969420187.014,4097251,4097061,ac2g,f,e,ac2g,5490
6928969420191.773,4097251,4097061,ac2g,f,e,ac2g,5491
6928969420196.597,4097251,4097061,ac2g,f,e,ac2g,5492
6928969420201.418,4097251,4097061,ac2g,f,e,ac2g,5493
6928969420206.2,4097251,4097061,ac2g,f,e,ac2g,5494
6928969420210.938,4097251,4097061,ac2g,f,e,ac2g,5495
6928969420215.789,4097251,4097061,ac2g,f,e,ac2g,5496
6928969420220.644,4097251,4097061,ac2g,f,e,ac2g,5497
6928969420225.392,4097251,4097061,ac2g,f,e,ac2g,5498
6928969420230.183,4097251,4097061,ac2g,f,e,ac2g,5499
6928969420235.023,4097251,4097061,ac2g,f,e,ac2g,5500
6928969420315.6,4097251,4097061,ac2g,f,e,ac2g,5501
6928969420320.855,4097251,4097061,ac2g,f,e,ac2g,5502
6928969420325.63,4097251,4097061,ac2g,f,e,ac2g,5503
6928969420330.412,4097251,4097061,ac2g,f,e,ac2g,5504
6928969420335.166,4097251,4097061,ac2g,f,e,ac2g,5505
6928969420339.916,4097251,4097061,ac2g,f,e,ac2g,5506
6928969420344.654,4097251,4097061,ac2g,f,e,ac2g,5507
6928969420349.471,4097251,4097061,ac2g,f,e,ac2g,5508
6928969420354.262,4097251,4097061,ac2g,f,e,ac2g,5509
6928969420359.07,4097251,4097061,ac2g,f,e,ac2g,5510
