ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6939292361198.896,122891,122891,1,3763.574,cpu_op,X,"[""float"", ""long int"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::embedding,"[[512, 1], [50, 1], [], [], []]",0,"["""", """", ""-1"", ""False"", ""False""]","[[10000, 512], [1, 50], [], [], []]",0,745,2
6939292361246.008,122891,122891,2,13.656,cpu_op,X,"[""long int"", ""ScalarList""]",aten::reshape,"[[50, 1], []]",,"["""", ""[-1]""]","[[1, 50], []]",0,,3
6939292361251.55,122891,122891,3,4.946,cpu_op,X,"[""long int"", ""ScalarList""]",aten::view,"[[50, 1], []]",,"["""", ""[-1]""]","[[1, 50], []]",0,,4
6939292361265.868,122891,122891,4,3678.655,cpu_op,X,"[""float"", ""Scalar"", ""long int""]",aten::index_select,"[[512, 1], [], [1]]",,"["""", ""0"", """"]","[[10000, 512], [], [50]]",0,,5
6939292364781.469,122891,122891,5,20.386,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,6
6939292364833.9,122891,122891,6,20.693,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1], [], []]",,"["""", ""[50, 512]"", """"]","[[0], [], []]",0,,7
6939292364949.259,122891,122891,7,3.504,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[512, 1], []]",,"["""", ""[1, 50, 512]""]","[[50, 512], []]",0,,8
6939292365018.476,122891,122891,8,37.814,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::slice,"[[262144, 512, 1], [], [], [], []]",0,"["""", ""0"", ""0"", ""9223372036854775807"", ""1""]","[[1, 512, 512], [], [], [], []]",0,746,9
6939292365046.978,122891,122891,9,2.458,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,"[[262144, 512, 1], [], [], []]",,"["""", ""[1, 512, 512]"", ""[262144, 512, 1]"", ""0""]","[[1, 512, 512], [], [], []]",0,,10
6939292365061.282,122891,122891,10,15.528,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::slice,"[[262144, 512, 1], [], [], [], []]",0,"["""", ""1"", ""0"", ""50"", ""1""]","[[1, 512, 512], [], [], [], []]",0,747,11
6939292365072.715,122891,122891,11,0.814,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,"[[262144, 512, 1], [], [], []]",,"["""", ""[1, 50, 512]"", ""[262144, 512, 1]"", ""0""]","[[1, 512, 512], [], [], []]",0,,12
6939292365081.223,122891,122891,12,7.856,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::slice,"[[262144, 512, 1], [], [], [], []]",0,"["""", ""2"", ""0"", ""9223372036854775807"", ""1""]","[[1, 50, 512], [], [], [], []]",0,748,13
6939292365085.979,122891,122891,13,0.746,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,"[[262144, 512, 1], [], [], []]",,"["""", ""[1, 50, 512]"", ""[262144, 512, 1]"", ""0""]","[[1, 50, 512], [], [], []]",0,,14
6939292365117.088,122891,122891,14,53.013,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::add,"[[25600, 512, 1], [262144, 512, 1], []]",0,"["""", """", ""1""]","[[1, 50, 512], [1, 50, 512], []]",0,749,15
6939292365244.281,122891,122891,15,84.229,cpu_op,X,"[""float"", ""long int"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::embedding,"[[512, 1], [50, 1], [], [], []]",0,"["""", """", ""-1"", ""False"", ""False""]","[[10000, 512], [1, 50], [], [], []]",0,750,16
6939292365255.442,122891,122891,16,5.793,cpu_op,X,"[""long int"", ""ScalarList""]",aten::reshape,"[[50, 1], []]",,"["""", ""[-1]""]","[[1, 50], []]",0,,17
6939292365258.676,122891,122891,17,1.834,cpu_op,X,"[""long int"", ""ScalarList""]",aten::view,"[[50, 1], []]",,"["""", ""[-1]""]","[[1, 50], []]",0,,18
6939292365264.719,122891,122891,18,57.033,cpu_op,X,"[""float"", ""Scalar"", ""long int""]",aten::index_select,"[[512, 1], [], [1]]",,"["""", ""0"", """"]","[[10000, 512], [], [50]]",0,,19
6939292365270.598,122891,122891,19,10.174,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,20
6939292365288.724,122891,122891,20,6.684,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1], [], []]",,"["""", ""[50, 512]"", """"]","[[0], [], []]",0,,21
6939292365324.891,122891,122891,21,1.181,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[512, 1], []]",,"["""", ""[1, 50, 512]""]","[[50, 512], []]",0,,22
6939292365342.648,122891,122891,22,17.043,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::slice,"[[262144, 512, 1], [], [], [], []]",0,"["""", ""0"", ""0"", ""9223372036854775807"", ""1""]","[[1, 512, 512], [], [], [], []]",0,751,23
6939292365348.94,122891,122891,23,7.563,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,"[[262144, 512, 1], [], [], []]",,"["""", ""[1, 512, 512]"", ""[262144, 512, 1]"", ""0""]","[[1, 512, 512], [], [], []]",0,,24
6939292365363.554,122891,122891,24,8.174,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::slice,"[[262144, 512, 1], [], [], [], []]",0,"["""", ""1"", ""0"", ""50"", ""1""]","[[1, 512, 512], [], [], [], []]",0,752,25
6939292365368.332,122891,122891,25,0.86,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,"[[262144, 512, 1], [], [], []]",,"["""", ""[1, 50, 512]"", ""[262144, 512, 1]"", ""0""]","[[1, 512, 512], [], [], []]",0,,26
6939292365375.668,122891,122891,26,7.524,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::slice,"[[262144, 512, 1], [], [], [], []]",0,"["""", ""2"", ""0"", ""9223372036854775807"", ""1""]","[[1, 50, 512], [], [], [], []]",0,753,27
6939292365380.129,122891,122891,27,0.739,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,"[[262144, 512, 1], [], [], []]",,"["""", ""[1, 50, 512]"", ""[262144, 512, 1]"", ""0""]","[[1, 50, 512], [], [], []]",0,,28
6939292365390.634,122891,122891,28,31.302,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::add,"[[25600, 512, 1], [262144, 512, 1], []]",0,"["""", """", ""1""]","[[1, 50, 512], [1, 50, 512], []]",0,754,29
6939292365449.901,122891,122891,29,16.2,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[25600, 512, 1], [], []]",0,"["""", ""0"", ""1""]","[[1, 50, 512], [], []]",0,755,30
6939292365462.023,122891,122891,30,1.192,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[25600, 512, 1], [], [], []]",,"["""", ""[50, 1, 512]"", ""[512, 25600, 1]"", """"]","[[1, 50, 512], [], [], []]",0,,31
6939292365474.627,122891,122891,31,7.001,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[25600, 512, 1], [], []]",0,"["""", ""0"", ""1""]","[[1, 50, 512], [], []]",0,756,32
6939292365478.9,122891,122891,32,0.826,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[25600, 512, 1], [], [], []]",,"["""", ""[50, 1, 512]"", ""[512, 25600, 1]"", """"]","[[1, 50, 512], [], [], []]",0,,33
6939292365940.833,122891,122891,33,203.771,cpu_op,X,"[""float"", ""float"", ""float""]",aten::linear,"[[512, 25600, 1], [512, 1], [1]]",0,"["""", """", """"]","[[50, 1, 512], [1536, 512], [1536]]",0,757,34
6939292365946.677,122891,122891,34,14.261,cpu_op,X,"[""float"", ""ScalarList""]",aten::reshape,"[[512, 25600, 1], []]",0,"["""", ""[50, 512]""]","[[50, 1, 512], []]",0,757,35
6939292365950.127,122891,122891,35,9.708,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[512, 25600, 1], []]",0,"["""", ""[50, 512]""]","[[50, 1, 512], []]",0,757,36
6939292365967.262,122891,122891,36,15.428,cpu_op,X,"[""float""]",aten::t,"[[512, 1]]",0,"[""""]","[[1536, 512]]",0,758,37
6939292365973.234,122891,122891,37,6.744,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[512, 1], [], []]",,"["""", ""0"", ""1""]","[[1536, 512], [], []]",0,,38
6939292365976.94,122891,122891,38,2.374,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 1], [], [], []]",,"["""", ""[512, 1536]"", ""[1, 512]"", """"]","[[1536, 512], [], [], []]",0,,39
6939292365989.394,122891,122891,39,143.91,cpu_op,X,"[""float"", ""float"", ""float"", ""Scalar"", ""Scalar""]",aten::addmm,"[[1], [512, 1], [1, 512], [], []]",0,"["""", """", """", ""1"", ""1""]","[[1536], [50, 512], [512, 1536], [], []]",0,759,40
6939292366138.335,122891,122891,40,5.33,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1536, 1], []]",0,"["""", ""[50, 1, 1536]""]","[[50, 1536], []]",0,760,41
6939292366181.377,122891,122891,41,12.566,cpu_op,X,"[""float"", ""Scalar"", ""ScalarList""]",aten::unflatten,"[[1536, 1536, 1], [], []]",0,"["""", ""-1"", ""[3, 512]""]","[[50, 1, 1536], [], []]",0,761,42
6939292366188.27,122891,122891,42,4.767,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1536, 1536, 1], []]",0,"["""", ""[50, 1, 3, 512]""]","[[50, 1, 1536], []]",0,761,43
6939292366205.51,122891,122891,43,12.191,cpu_op,X,"[""float"", ""Scalar""]",aten::unsqueeze,"[[1536, 1536, 512, 1], []]",0,"["""", ""0""]","[[50, 1, 3, 512], []]",0,762,44
6939292366212.49,122891,122891,44,2.691,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[1536, 1536, 512, 1], [], [], []]",,"["""", ""[1, 50, 1, 3, 512]"", ""[76800, 1536, 1536, 512, 1]"", """"]","[[50, 1, 3, 512], [], [], []]",0,,45
6939292366225.607,122891,122891,45,9.404,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[76800, 1536, 1536, 512, 1], [], []]",0,"["""", ""0"", ""-2""]","[[1, 50, 1, 3, 512], [], []]",0,763,46
6939292366230.787,122891,122891,46,1.823,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[76800, 1536, 1536, 512, 1], [], [], []]",,"["""", ""[3, 50, 1, 1, 512]"", ""[512, 1536, 1536, 76800, 1]"", """"]","[[1, 50, 1, 3, 512], [], [], []]",0,,47
6939292366245.944,122891,122891,47,11.518,cpu_op,X,"[""float"", ""Scalar""]",aten::squeeze,"[[512, 1536, 1536, 76800, 1], []]",0,"["""", ""-2""]","[[3, 50, 1, 1, 512], []]",0,764,48
6939292366253.554,122891,122891,48,1.223,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 1536, 1536, 76800, 1], [], [], []]",,"["""", ""[3, 50, 1, 512]"", ""[512, 1536, 1536, 1]"", """"]","[[3, 50, 1, 1, 512], [], [], []]",0,,49
6939292366270.062,122891,122891,49,100.65,cpu_op,X,"[""float"", ""Scalar""]",aten::contiguous,"[[512, 1536, 1536, 1], []]",0,"["""", ""0""]","[[3, 50, 1, 512], []]",0,765,50
6939292366283.237,122891,122891,50,86.793,cpu_op,X,"[""float"", ""Scalar""]",aten::clone,"[[512, 1536, 1536, 1], []]",0,"["""", ""0""]","[[3, 50, 1, 512], []]",0,765,51
6939292366298.308,122891,122891,51,19.889,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,"[[512, 1536, 1536, 1], [], [], [], [], []]",,"["""", ""6"", ""0"", """", """", ""0""]","[[3, 50, 1, 512], [], [], [], [], []]",0,,52
6939292366304.174,122891,122891,52,12.782,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,53
6939292366324.736,122891,122891,53,42.536,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::copy_,"[[25600, 512, 512, 1], [512, 1536, 1536, 1], []]",,"["""", """", ""False""]","[[3, 50, 1, 512], [3, 50, 1, 512], []]",0,,54
6939292366397.943,122891,122891,54,15.785,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::select,"[[25600, 512, 512, 1], [], []]",0,"["""", ""0"", ""0""]","[[3, 50, 1, 512], [], []]",0,766,55
6939292366408.552,122891,122891,55,2.06,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,"[[25600, 512, 512, 1], [], [], []]",,"["""", ""[50, 1, 512]"", ""[512, 512, 1]"", ""0""]","[[3, 50, 1, 512], [], [], []]",0,,56
6939292366420.646,122891,122891,56,8.407,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::select,"[[25600, 512, 512, 1], [], []]",0,"["""", ""0"", ""1""]","[[3, 50, 1, 512], [], []]",0,767,57
6939292366426.222,122891,122891,57,0.783,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,"[[25600, 512, 512, 1], [], [], []]",,"["""", ""[50, 1, 512]"", ""[512, 512, 1]"", ""25600""]","[[3, 50, 1, 512], [], [], []]",0,,58
6939292366435.013,122891,122891,58,7.396,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::select,"[[25600, 512, 512, 1], [], []]",0,"["""", ""0"", ""2""]","[[3, 50, 1, 512], [], []]",0,768,59
6939292366439.586,122891,122891,59,0.78,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,"[[25600, 512, 512, 1], [], [], []]",,"["""", ""[50, 1, 512]"", ""[512, 512, 1]"", ""51200""]","[[3, 50, 1, 512], [], [], []]",0,,60
6939292366458.248,122891,122891,60,4.447,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[512, 512, 1], []]",0,"["""", ""[50, 8, 64]""]","[[50, 1, 512], []]",0,769,61
6939292366467.835,122891,122891,61,7.832,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[512, 64, 1], [], []]",0,"["""", ""0"", ""1""]","[[50, 8, 64], [], []]",0,770,62
6939292366472.16,122891,122891,62,1.329,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 64, 1], [], [], []]",,"["""", ""[8, 50, 64]"", ""[64, 512, 1]"", """"]","[[50, 8, 64], [], [], []]",0,,63
6939292366484.896,122891,122891,63,3.201,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[512, 512, 1], []]",0,"["""", ""[50, 8, 64]""]","[[50, 1, 512], []]",0,771,64
6939292366492.306,122891,122891,64,6.482,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[512, 64, 1], [], []]",0,"["""", ""0"", ""1""]","[[50, 8, 64], [], []]",0,772,65
6939292366495.96,122891,122891,65,0.886,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 64, 1], [], [], []]",,"["""", ""[8, 50, 64]"", ""[64, 512, 1]"", """"]","[[50, 8, 64], [], [], []]",0,,66
6939292366505.877,122891,122891,66,3.031,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[512, 512, 1], []]",0,"["""", ""[50, 8, 64]""]","[[50, 1, 512], []]",0,773,67
6939292366513.127,122891,122891,67,6.625,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[512, 64, 1], [], []]",0,"["""", ""0"", ""1""]","[[50, 8, 64], [], []]",0,774,68
6939292366516.854,122891,122891,68,0.96,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 64, 1], [], [], []]",,"["""", ""[8, 50, 64]"", ""[64, 512, 1]"", """"]","[[50, 8, 64], [], [], []]",0,,69
6939292366531.463,122891,122891,69,3.87,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[64, 512, 1], []]",0,"["""", ""[1, 8, 50, 64]""]","[[8, 50, 64], []]",0,775,70
6939292366541.53,122891,122891,70,3.314,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[64, 512, 1], []]",0,"["""", ""[1, 8, 50, 64]""]","[[8, 50, 64], []]",0,776,71
6939292366550.784,122891,122891,71,3.867,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[64, 512, 1], []]",0,"["""", ""[1, 8, 50, 64]""]","[[8, 50, 64], []]",0,777,72
6939292366577.459,122891,122891,72,1278.405,cpu_op,X,"[""float"", ""float"", ""float"", """", ""Scalar"", ""Scalar"", """", ""Scalar""]",aten::scaled_dot_product_attention,"[[512, 64, 512, 1], [512, 64, 512, 1], [512, 64, 512, 1], [], [], [], [], []]",0,"["""", """", """", """", ""0.10000000000000001"", ""False"", """", ""False""]","[[1, 8, 50, 64], [1, 8, 50, 64], [1, 8, 50, 64], [], [], [], [], []]",0,778,73
6939292367514.208,122891,122891,73,339.538,cpu_op,X,"[""float"", ""float"", ""float"", """", ""Scalar"", ""Scalar"", ""Scalar"", """"]",aten::_scaled_dot_product_efficient_attention,"[[512, 64, 512, 1], [512, 64, 512, 1], [512, 64, 512, 1], [], [], [], [], []]",0,"["""", """", """", """", ""True"", ""0.10000000000000001"", ""False"", """"]","[[1, 8, 50, 64], [1, 8, 50, 64], [1, 8, 50, 64], [], [], [], [], []]",0,778,74
6939292367566.305,122891,122891,74,36.644,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[512, 64, 512, 1], [], []]",,"["""", ""1"", ""2""]","[[1, 8, 50, 64], [], []]",0,,75
6939292367581.412,122891,122891,75,17.657,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 64, 512, 1], [], [], []]",,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]","[[1, 8, 50, 64], [], [], []]",0,,76
6939292367605.707,122891,122891,76,4.799,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[512, 64, 512, 1], [], []]",,"["""", ""1"", ""2""]","[[1, 8, 50, 64], [], []]",0,,77
6939292367608.853,122891,122891,77,1.083,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 64, 512, 1], [], [], []]",,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]","[[1, 8, 50, 64], [], [], []]",0,,78
6939292367613.104,122891,122891,78,4.259,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[512, 64, 512, 1], [], []]",,"["""", ""1"", ""2""]","[[1, 8, 50, 64], [], []]",0,,79
6939292367616.083,122891,122891,79,0.749,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 64, 512, 1], [], [], []]",,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]","[[1, 8, 50, 64], [], [], []]",0,,80
6939292367633.197,122891,122891,80,187.371,cpu_op,X,"[""float"", ""float"", ""float"", """", """", """", """", """", ""Scalar"", ""Scalar"", ""Scalar"", """", """", """"]",aten::_efficient_attention_forward,"[[512, 512, 64, 1], [512, 512, 64, 1], [512, 512, 64, 1], [], [], [], [], [], [], [], [], [], [], []]",,"["""", """", """", """", """", """", """", """", ""0.10000000000000001"", ""0"", ""True"", """", """", """"]","[[1, 50, 8, 64], [1, 50, 8, 64], [1, 50, 8, 64], [], [], [], [], [], [], [], [], [], [], []]",0,,81
6939292367684.398,122891,122891,81,13.862,cpu_op,X,"[""Scalar"", ""Scalar"", """", """", """"]",aten::scalar_tensor,"[[], [], [], [], []]",,"[""4261111149639002"", ""4"", """", """", """"]","[[], [], [], [], []]",0,,82
6939292367700.568,122891,122891,82,1.51,cpu_op,X,"[""Scalar"", ""Scalar"", """", """", """"]",aten::scalar_tensor,"[[], [], [], [], []]",,"[""360168"", ""4"", """", """", """"]","[[], [], [], [], []]",0,,83
6939292367710.013,122891,122891,83,23.576,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[1, 50, 8, 64]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,84
6939292367736.36,122891,122891,84,11.448,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[1, 8, 64]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,85
6939292367823.853,122891,122891,85,11.567,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[25600, 512, 64, 1], [], []]",,"["""", ""1"", ""2""]","[[1, 50, 8, 64], [], []]",0,,86
6939292367831.384,122891,122891,86,3.248,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[25600, 512, 64, 1], [], [], []]",,"["""", ""[1, 8, 50, 64]"", ""[25600, 64, 512, 1]"", """"]","[[1, 50, 8, 64], [], [], []]",0,,87
6939292367920.694,122891,122891,87,16.318,cpu_op,X,"[""float"", ""ScalarList""]",aten::permute,"[[25600, 64, 512, 1], []]",0,"["""", ""[2, 0, 1, 3]""]","[[1, 8, 50, 64], []]",0,779,88
6939292367930.149,122891,122891,88,1.153,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[25600, 64, 512, 1], [], [], []]",,"["""", ""[50, 1, 8, 64]"", ""[512, 25600, 64, 1]"", """"]","[[1, 8, 50, 64], [], [], []]",0,,89
6939292367953.281,122891,122891,89,12.695,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[512, 25600, 64, 1], []]",0,"["""", ""[50, 512]""]","[[50, 1, 8, 64], []]",0,780,90
6939292367985.093,122891,122891,90,431.836,cpu_op,X,"[""float"", ""float"", ""float""]",aten::linear,"[[512, 1], [512, 1], [1]]",0,"["""", """", """"]","[[50, 512], [512, 512], [512]]",0,781,91
6939292367989.626,122891,122891,91,18.305,cpu_op,X,"[""float""]",aten::t,"[[512, 1]]",0,"[""""]","[[512, 512]]",0,781,92
6939292367996.212,122891,122891,92,9.178,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[512, 1], [], []]",,"["""", ""0"", ""1""]","[[512, 512], [], []]",0,,93
6939292368003.091,122891,122891,93,1.512,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 1], [], [], []]",,"["""", ""[512, 512]"", ""[1, 512]"", """"]","[[512, 512], [], [], []]",0,,94
6939292368013.563,122891,122891,94,401.45,cpu_op,X,"[""float"", ""float"", ""float"", ""Scalar"", ""Scalar""]",aten::addmm,"[[1], [512, 1], [1, 512], [], []]",0,"["""", """", """", ""1"", ""1""]","[[512], [50, 512], [512, 512], [], []]",0,782,95
6939292368441.638,122891,122891,95,9.543,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[512, 1], []]",0,"["""", ""[50, 1, 512]""]","[[50, 512], []]",0,783,96
6939292368610.218,122891,122891,96,130.818,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::dropout,"[[512, 512, 1], [], []]",0,"["""", ""0.10000000000000001"", ""True""]","[[50, 1, 512], [], []]",0,784,97
6939292368631.353,122891,122891,97,108.404,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::native_dropout,"[[512, 512, 1], [], []]",0,"["""", ""0.10000000000000001"", ""True""]","[[50, 1, 512], [], []]",0,784,98
6939292368644.318,122891,122891,98,25.804,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty_like,"[[512, 512, 1], [], [], [], [], []]",,"["""", ""11"", ""0"", """", """", """"]","[[50, 1, 512], [], [], [], [], []]",0,,99
6939292368651.851,122891,122891,99,16.903,cpu_op,X,"[""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::empty_strided,"[[], [], [], [], [], []]",,"[""[50, 1, 512]"", ""[512, 512, 1]"", ""11"", ""0"", """", """"]","[[], [], [], [], [], []]",0,,100
6939292368672.432,122891,122891,100,12.956,cpu_op,X,"[""float"", """", """", """", """", """"]",aten::empty_like,"[[512, 512, 1], [], [], [], [], []]",,"["""", """", """", """", """", """"]","[[50, 1, 512], [], [], [], [], []]",0,,101
6939292368675.28,122891,122891,101,9.236,cpu_op,X,"[""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::empty_strided,"[[], [], [], [], [], []]",,"[""[50, 1, 512]"", ""[512, 512, 1]"", ""6"", ""0"", """", """"]","[[], [], [], [], [], []]",0,,102
6939292368762.073,122891,122891,102,50.456,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::add,"[[512, 25600, 1], [512, 512, 1], []]",0,"["""", """", ""1""]","[[50, 1, 512], [50, 1, 512], []]",0,785,103
6939292368914.646,122891,122891,103,107.522,cpu_op,X,"[""float"", ""ScalarList"", ""float"", ""float"", ""Scalar"", ""Scalar""]",aten::layer_norm,"[[512, 512, 1], [], [1], [1], [], []]",0,"["""", ""[512]"", """", """", ""1.0000000000000001e-05"", ""True""]","[[50, 1, 512], [], [512], [512], [], []]",0,786,104
6939292368922.262,122891,122891,104,99.07,cpu_op,X,"[""float"", ""ScalarList"", ""float"", ""float"", ""Scalar""]",aten::native_layer_norm,"[[512, 512, 1], [], [1], [1], []]",0,"["""", ""[512]"", """", """", ""1.0000000000000001e-05""]","[[50, 1, 512], [], [512], [512], []]",0,786,105
6939292368938.937,122891,122891,105,10.674,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[50, 1, 512]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,106
6939292368954.552,122891,122891,106,9.085,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[50]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,107
6939292368966.611,122891,122891,107,9.564,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[50]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,108
6939292369005.879,122891,122891,108,2.792,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[50, 1, 1]""]","[[50], []]",0,,109
