Ev Idx,tid,cat,Record function id,Input type,name,pid,dur,External id,Concrete Inputs,Sequence number,Input Strides,Input Dims,ts,Fwd thread id,ph
4296,125589,cpu_op,0,"[""float"", """", """", """", """", ""Scalar""]",aten::empty_like,122891,10.367,21193,"["""", """", """", """", """", ""0""]",,"[[512, 512, 1], [], [], [], [], []]","[[50, 1, 512], [], [], [], [], []]",6939565529062.665,,X
4297,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,7.056,21194,"[""[50, 1, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565529065.226,,X
4298,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,13.348,21195,,4639,,,6939565529105.828,1,X
4299,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,7.107,21196,"[""""]",4639,"[[512, 512, 1]]","[[50, 1, 512]]",6939565529108.58,1,X
4300,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,4.509,21197,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565529110.785,,X
4301,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.432,21198,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565529112.478,,X
4302,125589,cpu_op,0,,autograd::engine::evaluate_function: AddmmBackward0,122891,177.895,21199,,4638,,,6939565529126.218,1,X
4303,125589,cpu_op,0,"[""float""]",AddmmBackward0,122891,126.747,21200,"[""""]",4638,"[[512, 1]]","[[50, 512]]",6939565529128.889,1,X
4304,125589,cpu_op,0,"[""float""]",aten::t,122891,7.554,21201,"[""""]",,"[[1, 512]]","[[512, 512]]",6939565529131.685,,X
4305,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.632,21202,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 512], [], []]",6939565529134.339,,X
4306,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.017,21203,"["""", ""[512, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 512], [], [], []]",6939565529136.508,,X
4307,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,56.488,21204,"["""", """"]",,"[[512, 1], [512, 1]]","[[50, 512], [512, 512]]",6939565529141.002,,X
4308,125589,cpu_op,0,"[""float""]",aten::t,122891,10.836,21205,"[""""]",,"[[512, 1]]","[[50, 512]]",6939565529200.81,,X
4309,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,8.225,21206,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[50, 512], [], []]",6939565529202.238,,X
4310,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.215,21207,"["""", ""[512, 50]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565529208.813,,X
4311,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,32.832,21208,"["""", """"]",,"[[1, 512], [512, 1]]","[[512, 50], [50, 512]]",6939565529213.388,,X
4312,125589,cpu_op,0,"[""float""]",aten::t,122891,6.182,21209,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565529248.342,,X
4313,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.459,21210,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[512, 512], [], []]",6939565529249.935,,X
4314,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.93,21211,"["""", ""[512, 512]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[512, 512], [], [], []]",6939565529252.1,,X
4315,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,29.853,21212,"["""", ""[0]"", ""True"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565529258.67,,X
4316,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.144,21213,"["""", ""[512]""]",,"[[512, 1], []]","[[1, 512], []]",6939565529291.266,,X
4317,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,14.16,21214,,,,,6939565529316.719,,X
4318,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,7.967,21215,"[""""]",,[[1]],[[512]],6939565529320.503,,X
4319,125589,cpu_op,0,"[""float""]",aten::detach,122891,4.475,21216,"[""""]",,[[1]],[[512]],6939565529323.254,,X
4320,125589,cpu_op,0,"[""float""]",detach,122891,2.507,21217,"[""""]",,[[1]],[[512]],6939565529324.83,,X
4321,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,14.475,21218,,4637,,,6939565529338.253,1,X
4322,125589,cpu_op,0,"[""float""]",TBackward0,122891,8.496,21219,"[""""]",4637,"[[1, 512]]","[[512, 512]]",6939565529340.752,1,X
4323,125589,cpu_op,0,"[""float""]",aten::t,122891,6.538,21220,"[""""]",,"[[1, 512]]","[[512, 512]]",6939565529342.303,,X
4324,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.625,21221,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 512], [], []]",6939565529343.977,,X
4325,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.951,21222,"["""", ""[512, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 512], [], [], []]",6939565529346.201,,X
4326,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,10.767,21223,,,,,6939565529360.753,,X
4327,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,5.565,21224,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565529363.915,,X
4328,125589,cpu_op,0,"[""float""]",aten::detach,122891,3.148,21225,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565529365.739,,X
4329,125589,cpu_op,0,"[""float""]",detach,122891,1.735,21226,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565529366.803,,X
4330,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,12.588,21227,,4636,,,6939565529378.476,1,X
4331,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,6.529,21228,"[""""]",4636,"[[512, 1]]","[[50, 512]]",6939565529380.992,1,X
4332,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,4.22,21229,"["""", ""[50, 1, 8, 64]""]",,"[[512, 1], []]","[[50, 512], []]",6939565529382.905,,X
4333,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.194,21230,"["""", ""[50, 1, 8, 64]""]",,"[[512, 1], []]","[[50, 512], []]",6939565529384.551,,X
4334,125589,cpu_op,0,,autograd::engine::evaluate_function: PermuteBackward0,122891,16.463,21231,,4635,,,6939565529398.289,1,X
4335,125589,cpu_op,0,"[""float""]",PermuteBackward0,122891,10.106,21232,"[""""]",4635,"[[512, 512, 64, 1]]","[[50, 1, 8, 64]]",6939565529400.847,1,X
4336,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::permute,122891,6.763,21233,"["""", ""[1, 2, 0, 3]""]",,"[[512, 512, 64, 1], []]","[[50, 1, 8, 64], []]",6939565529403.667,,X
4337,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.158,21234,"["""", ""[1, 8, 50, 64]"", ""[512, 64, 512, 1]"", """"]",,"[[512, 512, 64, 1], [], [], []]","[[50, 1, 8, 64], [], [], []]",6939565529407.826,,X
4338,125589,cpu_op,0,,autograd::engine::evaluate_function: ScaledDotProductEfficientAttentionBackward0,122891,304.76,21235,,4634,,,6939565529422.05,1,X
4339,125589,cpu_op,0,"[""float""]",ScaledDotProductEfficientAttentionBackward0,122891,284.238,21236,"[""""]",4634,"[[512, 64, 512, 1]]","[[1, 8, 50, 64]]",6939565529425.034,1,X
4340,125589,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", """", ""float"", ""float"", ""long int"", ""long int"", ""Scalar"", ""ScalarList"", ""Scalar"", """"]",aten::_scaled_dot_product_efficient_attention_backward,122891,274.1,21237,"["""", """", """", """", """", """", """", """", """", ""0.10000000000000001"", ""[True, True, True, False]"", ""False"", """"]",,"[[512, 64, 512, 1], [512, 64, 512, 1], [512, 64, 512, 1], [512, 64, 512, 1], [], [25600, 64, 512, 1], [512, 64, 1], [], [], [], [], [], []]","[[1, 8, 50, 64], [1, 8, 50, 64], [1, 8, 50, 64], [1, 8, 50, 64], [], [1, 8, 50, 64], [1, 8, 64], [], [], [], [], [], []]",6939565529433.251,,X
4341,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.18,21238,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565529441.241,,X
4342,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.755,21239,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565529443.211,,X
4343,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,7.308,21240,"["""", ""1"", ""2""]",,"[[25600, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565529445.692,,X
4344,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.785,21241,"["""", ""[1, 50, 8, 64]"", ""[25600, 512, 64, 1]"", """"]",,"[[25600, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565529451.729,,X
4345,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.394,21242,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565529454.678,,X
4346,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.568,21243,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565529457.175,,X
4347,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,2.804,21244,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565529459.399,,X
4348,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.54,21245,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565529461.374,,X
4349,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.269,21246,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565529463.476,,X
4350,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.741,21247,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565529467.704,,X
4351,125589,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", """", ""float"", """", """", ""Scalar"", ""Scalar"", ""float"", ""Scalar"", ""long int"", ""long int"", ""Scalar"", ""Scalar"", """", """", """", ""Scalar""]",aten::_efficient_attention_backward,122891,214.01,21248,"["""", """", """", """", """", """", """", """", ""50"", ""50"", """", ""0.10000000000000001"", """", """", ""0"", ""False"", """", """", """", ""False""]",,"[[512, 512, 64, 1], [512, 512, 64, 1], [512, 512, 64, 1], [512, 512, 64, 1], [], [25600, 512, 64, 1], [], [], [], [], [512, 64, 1], [], [], [], [], [], [], [], [], []]","[[1, 50, 8, 64], [1, 50, 8, 64], [1, 50, 8, 64], [1, 50, 8, 64], [], [1, 50, 8, 64], [], [], [], [], [1, 8, 64], [], [], [], [], [], [], [], [], []]",6939565529472.208,,X
4352,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,7.723,21249,"[""[1, 50, 8, 64]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565529478.443,,X
4353,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,5.193,21250,"[""[1, 50, 8, 64]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565529488.429,,X
4354,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,6.082,21251,"[""[1, 50, 8, 64]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565529495.772,,X
4355,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", """"]",aten::to,122891,0.677,21252,"["""", ""6"", ""False"", ""False"", """"]",,"[[25600, 512, 64, 1], [], [], [], []]","[[1, 50, 8, 64], [], [], [], []]",6939565529511.249,,X
4356,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", """"]",aten::to,122891,0.114,21253,"["""", ""6"", ""False"", ""False"", """"]",,"[[512, 512, 64, 1], [], [], [], []]","[[1, 50, 8, 64], [], [], [], []]",6939565529513.063,,X
4357,125589,cpu_op,0,"[""float"", ""float""]",aten::mul,122891,30.648,21254,"["""", """"]",,"[[512, 512, 64, 1], [25600, 512, 64, 1]]","[[1, 50, 8, 64], [1, 50, 8, 64]]",6939565529514.806,,X
4358,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,49.51,21255,"["""", ""[-1]"", ""False"", """"]",,"[[25600, 512, 64, 1], [], [], []]","[[1, 50, 8, 64], [], [], []]",6939565529549.003,,X
4359,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.912,21256,"["""", ""[1, 50, 8, 1]"", ""[400, 8, 1, 0]"", """"]",,"[[400, 8, 1], [], [], []]","[[1, 50, 8], [], [], []]",6939565529574.611,,X
4360,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.502,21257,"["""", ""-2"", ""-1""]",,"[[400, 8, 1], [], []]","[[1, 50, 8], [], []]",6939565529600.619,,X
4361,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.969,21258,"["""", ""[1, 8, 50]"", ""[400, 1, 8]"", """"]",,"[[400, 8, 1], [], [], []]","[[1, 50, 8], [], [], []]",6939565529602.763,,X
4362,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::contiguous,122891,40.332,21259,"["""", ""0""]",,"[[400, 1, 8], []]","[[1, 8, 50], []]",6939565529606.049,,X
4363,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::clone,122891,37.789,21260,"["""", ""0""]",,"[[400, 1, 8], []]","[[1, 8, 50], []]",6939565529608.2,,X
4364,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,122891,9.8,21261,"["""", ""6"", ""0"", """", """", ""0""]",,"[[400, 1, 8], [], [], [], [], []]","[[1, 8, 50], [], [], [], [], []]",6939565529610.667,,X
4365,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,6.498,21262,"[""[1, 8, 50]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565529613.055,,X
4366,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,23.097,21263,"["""", """", ""False""]",,"[[400, 50, 1], [400, 1, 8], []]","[[1, 8, 50], [1, 8, 50], []]",6939565529622.269,,X
4367,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,6.145,21264,"[""[131200]"", ""0"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565529653.582,,X
4368,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.109,21265,"["""", ""1"", ""2""]",,"[[25600, 512, 64, 1], [], []]","[[1, 50, 8, 64], [], []]",6939565529688.283,,X
4369,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.029,21266,"["""", ""[1, 8, 50, 64]"", ""[25600, 64, 512, 1]"", """"]",,"[[25600, 512, 64, 1], [], [], []]","[[1, 50, 8, 64], [], [], []]",6939565529691.056,,X
4370,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.824,21267,"["""", ""1"", ""2""]",,"[[25600, 512, 64, 1], [], []]","[[1, 50, 8, 64], [], []]",6939565529693.817,,X
4371,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,2.346,21268,"["""", ""[1, 8, 50, 64]"", ""[25600, 64, 512, 1]"", """"]",,"[[25600, 512, 64, 1], [], [], []]","[[1, 50, 8, 64], [], [], []]",6939565529695.816,,X
4372,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.729,21269,"["""", ""1"", ""2""]",,"[[25600, 512, 64, 1], [], []]","[[1, 50, 8, 64], [], []]",6939565529699.944,,X
4373,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.853,21270,"["""", ""[1, 8, 50, 64]"", ""[25600, 64, 512, 1]"", """"]",,"[[25600, 512, 64, 1], [], [], []]","[[1, 50, 8, 64], [], [], []]",6939565529702.488,,X
4374,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,21.788,21271,,4633,,,6939565529740.387,1,X
4375,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,14.853,21272,"[""""]",4633,"[[25600, 64, 512, 1]]","[[1, 8, 50, 64]]",6939565529743.58,1,X
4376,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,12.013,21273,"["""", ""[8, 50, 64]""]",,"[[25600, 64, 512, 1], []]","[[1, 8, 50, 64], []]",6939565529745.986,,X
4377,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList""]",aten::_reshape_alias,122891,5.006,21274,"["""", ""[8, 50, 64]"", ""[64, 512, 1]""]",,"[[25600, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565529752.387,,X
4378,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,13.633,21275,,4632,,,6939565529769.708,1,X
4379,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,7.698,21276,"[""""]",4632,"[[25600, 64, 512, 1]]","[[1, 8, 50, 64]]",6939565529772.277,1,X
4380,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,5.316,21277,"["""", ""[8, 50, 64]""]",,"[[25600, 64, 512, 1], []]","[[1, 8, 50, 64], []]",6939565529774.288,,X
4381,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList""]",aten::_reshape_alias,122891,1.478,21278,"["""", ""[8, 50, 64]"", ""[64, 512, 1]""]",,"[[25600, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565529777.641,,X
4382,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,12.912,21279,,4631,,,6939565529790.435,1,X
4383,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,7.219,21280,"[""""]",4631,"[[25600, 64, 512, 1]]","[[1, 8, 50, 64]]",6939565529792.866,1,X
4384,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,5.006,21281,"["""", ""[8, 50, 64]""]",,"[[25600, 64, 512, 1], []]","[[1, 8, 50, 64], []]",6939565529794.706,,X
4385,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList""]",aten::_reshape_alias,122891,1.449,21282,"["""", ""[8, 50, 64]"", ""[64, 512, 1]""]",,"[[25600, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565529797.763,,X
4386,125589,cpu_op,0,,autograd::engine::evaluate_function: TransposeBackward0,122891,13.932,21283,,4630,,,6939565529810.752,1,X
4387,125589,cpu_op,0,"[""float""]",TransposeBackward0,122891,7.917,21284,"[""""]",4630,"[[64, 512, 1]]","[[8, 50, 64]]",6939565529813.371,1,X
4388,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.788,21285,"["""", ""0"", ""1""]",,"[[64, 512, 1], [], []]","[[8, 50, 64], [], []]",6939565529815.083,,X
4389,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.729,21286,"["""", ""[50, 8, 64]"", ""[512, 64, 1]"", """"]",,"[[64, 512, 1], [], [], []]","[[8, 50, 64], [], [], []]",6939565529818.664,,X
4390,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,17.226,21287,,4629,,,6939565529831.96,1,X
4391,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,10.757,21288,"[""""]",4629,"[[512, 64, 1]]","[[50, 8, 64]]",6939565529834.551,1,X
4392,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,8.486,21289,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565529836.454,,X
4393,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,3.071,21290,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565529841.365,,X
4394,125589,cpu_op,0,,autograd::engine::evaluate_function: TransposeBackward0,122891,11.875,21291,,4628,,,6939565529856.515,1,X
4395,125589,cpu_op,0,"[""float""]",TransposeBackward0,122891,5.93,21292,"[""""]",4628,"[[64, 512, 1]]","[[8, 50, 64]]",6939565529859.048,1,X
4396,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.341,21293,"["""", ""0"", ""1""]",,"[[64, 512, 1], [], []]","[[8, 50, 64], [], []]",6939565529860.256,,X
4397,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.697,21294,"["""", ""[50, 8, 64]"", ""[512, 64, 1]"", """"]",,"[[64, 512, 1], [], [], []]","[[8, 50, 64], [], [], []]",6939565529862.772,,X
4398,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,11.696,21295,,4627,,,6939565529875.583,1,X
4399,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,5.774,21296,"[""""]",4627,"[[512, 64, 1]]","[[50, 8, 64]]",6939565529877.989,1,X
4400,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,3.42,21297,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565529879.977,,X
4401,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.605,21298,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565529881.402,,X
4402,125589,cpu_op,0,,autograd::engine::evaluate_function: TransposeBackward0,122891,13.319,21299,,4626,,,6939565529894.612,1,X
4403,125589,cpu_op,0,"[""float""]",TransposeBackward0,122891,7.191,21300,"[""""]",4626,"[[64, 512, 1]]","[[8, 50, 64]]",6939565529897.309,1,X
4404,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.389,21301,"["""", ""0"", ""1""]",,"[[64, 512, 1], [], []]","[[8, 50, 64], [], []]",6939565529898.731,,X
4405,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.751,21302,"["""", ""[50, 8, 64]"", ""[512, 64, 1]"", """"]",,"[[64, 512, 1], [], [], []]","[[8, 50, 64], [], [], []]",6939565529901.257,,X
4406,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,12.029,21303,,4625,,,6939565529915.374,1,X
4407,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,5.485,21304,"[""""]",4625,"[[512, 64, 1]]","[[50, 8, 64]]",6939565529918.008,1,X
4408,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,3.243,21305,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565529919.88,,X
4409,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.442,21306,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565529921.313,,X
4410,125589,cpu_op,0,,autograd::engine::evaluate_function: SelectBackward0,122891,93.157,21307,,4624,,,6939565529934.623,1,X
4411,125589,cpu_op,0,"[""float""]",SelectBackward0,122891,84.441,21308,"[""""]",4624,"[[512, 512, 1]]","[[50, 1, 512]]",6939565529937.23,1,X
4412,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", ""Scalar""]",aten::select_backward,122891,81.472,21309,"["""", ""[3, 50, 1, 512]"", ""0"", ""2""]",,"[[512, 512, 1], [], [], []]","[[50, 1, 512], [], [], []]",6939565529939.751,,X
4413,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,122891,37.847,21310,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6939565529943.557,,X
4414,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,7.486,21311,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565529946.055,,X
4415,125589,cpu_op,0,"[""float""]",aten::zero_,122891,24.976,21312,"[""""]",,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565529955.803,,X
4416,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,122891,19.838,21313,"["""", ""0""]",,"[[25600, 512, 512, 1], []]","[[3, 50, 1, 512], []]",6939565529959.221,,X
4417,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::select,122891,7.119,21314,"["""", ""0"", ""2""]",,"[[25600, 512, 512, 1], [], []]","[[3, 50, 1, 512], [], []]",6939565529983.483,,X
4418,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,122891,1.079,21315,"["""", ""[50, 1, 512]"", ""[512, 512, 1]"", ""51200""]",,"[[25600, 512, 512, 1], [], [], []]","[[3, 50, 1, 512], [], [], []]",6939565529988.286,,X
4419,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,27.828,21316,"["""", """", ""False""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565529992.324,,X
4420,125589,cpu_op,0,,autograd::engine::evaluate_function: SelectBackward0,122891,105.02,21317,,4623,,,6939565530037.524,1,X
4421,125589,cpu_op,0,"[""float""]",SelectBackward0,122891,69.954,21318,"[""""]",4623,"[[512, 512, 1]]","[[50, 1, 512]]",6939565530040.233,1,X
