ts,tid,pid,cbid,dur,cat,ph,name,correlation,External id
6936340610957.438,60051,60051,211,4.296,cuda_runtime,X,cudaLaunchKernel,1409,288
6936340610966.613,60051,60051,11,0.255,cuda_runtime,X,cudaPeekAtLastError,1411,288
6936340610970.913,60051,60051,51,6.565,cuda_runtime,X,cudaMemsetAsync,1412,288
6936340610978.98,60051,60051,273,1.503,cuda_runtime,X,cudaFuncSetAttribute,1413,288
6936340610980.829,60051,60051,273,0.487,cuda_runtime,X,cudaFuncSetAttribute,1414,288
6936340610981.706,60051,60051,430,6.641,cuda_runtime,X,cudaLaunchKernelExC,1415,288
6936340610989.582,60051,60051,11,0.159,cuda_runtime,X,cudaPeekAtLastError,1417,288
6936340610992.374,60051,60051,211,4.557,cuda_runtime,X,cudaLaunchKernel,1418,288
6936340611024.732,60051,60051,211,6.154,cuda_runtime,X,cudaLaunchKernel,1426,291
6936340611085.169,60051,60051,211,7.217,cuda_runtime,X,cudaLaunchKernel,1432,292
6936340611162.541,60051,60051,135,2.447,cuda_runtime,X,cudaEventRecord,1446,295
6936340611165.356,60051,60051,317,0.725,cuda_runtime,X,cudaStreamIsCapturing,1447,295
6936340611166.431,60051,60051,203,0.717,cuda_runtime,X,cudaStreamGetPriority,1448,295
6936340611167.719,60051,60051,205,0.638,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,1449,295
6936340611203.579,60051,60051,135,1.168,cuda_runtime,X,cudaEventRecord,1473,295
6936340611204.958,60051,60051,317,0.429,cuda_runtime,X,cudaStreamIsCapturing,1474,295
6936340611205.592,60051,60051,203,0.357,cuda_runtime,X,cudaStreamGetPriority,1475,295
6936340611206.155,60051,60051,205,0.433,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,1476,295
6936340611217.502,60051,60051,273,1.857,cuda_runtime,X,cudaFuncSetAttribute,1484,295
6936340611220.157,60051,60051,211,9.307,cuda_runtime,X,cudaLaunchKernel,1485,295
6936340611292.975,60051,60051,41,15.495,cuda_runtime,X,cudaMemcpyAsync,1498,306
6936340611330.637,60051,60051,211,6.999,cuda_runtime,X,cudaLaunchKernel,1506,308
6936340611420.943,60051,60051,317,1.331,cuda_runtime,X,cudaStreamIsCapturing,1519,313
6936340611422.718,60051,60051,20,112.478,cuda_runtime,X,cudaMalloc,1520,313
6936340611548.734,60051,60051,135,2.927,cuda_runtime,X,cudaEventRecord,1525,313
6936340611552.156,60051,60051,317,0.645,cuda_runtime,X,cudaStreamIsCapturing,1526,313
6936340611553.141,60051,60051,203,0.731,cuda_runtime,X,cudaStreamGetPriority,1527,313
6936340611554.241,60051,60051,205,0.664,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,1528,313
6936340611573.528,60051,60051,211,13.123,cuda_runtime,X,cudaLaunchKernel,1532,313
6936340611588.924,60051,60051,211,5.305,cuda_runtime,X,cudaLaunchKernel,1534,313
6936340611598.754,60051,60051,11,0.2,cuda_runtime,X,cudaPeekAtLastError,1536,313
6936340611602.836,60051,60051,51,6.559,cuda_runtime,X,cudaMemsetAsync,1537,313
6936340611610.727,60051,60051,273,1.482,cuda_runtime,X,cudaFuncSetAttribute,1538,313
6936340611612.43,60051,60051,273,0.539,cuda_runtime,X,cudaFuncSetAttribute,1539,313
6936340611613.475,60051,60051,430,5.543,cuda_runtime,X,cudaLaunchKernelExC,1540,313
6936340611620.36,60051,60051,11,0.153,cuda_runtime,X,cudaPeekAtLastError,1542,313
6936340611622.553,60051,60051,211,4.341,cuda_runtime,X,cudaLaunchKernel,1543,313
6936340611659.62,60051,60051,211,6.865,cuda_runtime,X,cudaLaunchKernel,1551,316
6936340611729.412,60051,60051,211,7.106,cuda_runtime,X,cudaLaunchKernel,1557,317
6936340611810.663,60051,60051,135,2.685,cuda_runtime,X,cudaEventRecord,1571,320
6936340611813.887,60051,60051,317,0.872,cuda_runtime,X,cudaStreamIsCapturing,1572,320
6936340611815.097,60051,60051,203,0.681,cuda_runtime,X,cudaStreamGetPriority,1573,320
6936340611816.131,60051,60051,205,0.694,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,1574,320
6936340611853.725,60051,60051,135,1.294,cuda_runtime,X,cudaEventRecord,1598,320
6936340611855.235,60051,60051,317,0.4,cuda_runtime,X,cudaStreamIsCapturing,1599,320
6936340611855.825,60051,60051,203,0.351,cuda_runtime,X,cudaStreamGetPriority,1600,320
6936340611856.459,60051,60051,205,0.429,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,1601,320
6936340611867.968,60051,60051,273,1.849,cuda_runtime,X,cudaFuncSetAttribute,1609,320
6936340611870.606,60051,60051,211,8.684,cuda_runtime,X,cudaLaunchKernel,1610,320
6936340611937.712,60051,60051,41,15.327,cuda_runtime,X,cudaMemcpyAsync,1623,331
6936340611986.99,60051,60051,211,7.671,cuda_runtime,X,cudaLaunchKernel,1631,333
6936340612056.186,60051,60051,211,8.215,cuda_runtime,X,cudaLaunchKernel,1650,336
6936340612220.709,60051,60051,317,1.534,cuda_runtime,X,cudaStreamIsCapturing,1662,342
6936340612222.697,60051,60051,20,107.735,cuda_runtime,X,cudaMalloc,1663,342
6936340612375.685,60051,60051,211,16.883,cuda_runtime,X,cudaLaunchKernel,1673,342
6936340612525.901,60051,60051,317,1.896,cuda_runtime,X,cudaStreamIsCapturing,1698,344
6936340612530.057,60051,60051,317,0.54,cuda_runtime,X,cudaStreamIsCapturing,1702,344
6936340612542.894,60051,60051,211,13.654,cuda_runtime,X,cudaLaunchKernel,1704,344
6936340612655.183,60051,60051,211,11.731,cuda_runtime,X,cudaLaunchKernel,1723,353
6936340612732.898,60051,60051,317,1.4,cuda_runtime,X,cudaStreamIsCapturing,1748,355
6936340612736.109,60051,60051,317,0.544,cuda_runtime,X,cudaStreamIsCapturing,1752,355
6936340612741.564,60051,60051,211,8.718,cuda_runtime,X,cudaLaunchKernel,1754,355
6936340612830.238,60051,60051,211,9.817,cuda_runtime,X,cudaLaunchKernel,1773,364
6936340613376.203,60051,60051,165,1662.754,cuda_runtime,X,cudaDeviceSynchronize,1779,1779
