tid,cat,id,name,pid,bp,ts,ph
159840,ac2g,11480,ac2g,159650,,6940680945791.156,s
159840,ac2g,11482,ac2g,159650,e,6940680945807.145,f
159840,ac2g,11483,ac2g,159650,e,6940680945810.613,f
7,ac2g,11484,ac2g,0,e,6940680946373.254,f
159840,ac2g,11484,ac2g,159650,,6940680945813.188,s
159840,ac2g,11487,ac2g,159650,e,6940680945826.71,f
7,ac2g,11488,ac2g,0,e,6940680946474.791,f
159840,ac2g,11488,ac2g,159650,,6940680945830.97,s
159840,ac2g,11501,ac2g,159650,e,6940680945884.987,f
159840,ac2g,11502,ac2g,159650,e,6940680945888.916,f
159840,ac2g,11503,ac2g,159650,e,6940680945890.515,f
159840,ac2g,11504,ac2g,159650,e,6940680945891.857,f
7,ac2g,11508,ac2g,0,e,6940680946484.519,f
159840,ac2g,11508,ac2g,159650,,6940680945912.446,s
7,ac2g,11510,ac2g,0,e,6940680946498.471,f
159840,ac2g,11510,ac2g,159650,,6940680945929.255,s
7,ac2g,11512,ac2g,0,e,6940680946512.455,f
159840,ac2g,11512,ac2g,159650,,6940680945944.517,s
159840,ac2g,11513,ac2g,159650,e,6940680945959.803,f
159840,ac2g,11514,ac2g,159650,e,6940680945962.704,f
7,ac2g,11515,ac2g,0,e,6940680946514.343,f
159840,ac2g,11515,ac2g,159650,,6940680945964.589,s
159840,ac2g,11518,ac2g,159650,e,6940680945977.623,f
7,ac2g,11519,ac2g,0,e,6940680946593.736,f
159840,ac2g,11519,ac2g,159650,,6940680945981.604,s
7,ac2g,11533,ac2g,0,e,6940680946601.767,f
159840,ac2g,11533,ac2g,159650,,6940680946020.164,s
7,ac2g,11560,ac2g,0,e,6940680946616.584,f
159840,ac2g,11560,ac2g,159650,,6940680946127.472,s
159840,ac2g,11592,ac2g,159650,e,6940680946201.077,f
159840,ac2g,11593,ac2g,159650,e,6940680946203.389,f
159840,ac2g,11594,ac2g,159650,e,6940680946204.388,f
159840,ac2g,11595,ac2g,159650,e,6940680946205.243,f
159840,ac2g,11603,ac2g,159650,e,6940680946225.857,f
7,ac2g,11604,ac2g,0,e,6940680946633.768,f
159840,ac2g,11604,ac2g,159650,,6940680946228.032,s
159840,ac2g,11628,ac2g,159650,e,6940680946333.61,f
159840,ac2g,11629,ac2g,159650,e,6940680946335.625,f
159840,ac2g,11630,ac2g,159650,e,6940680946336.59,f
159840,ac2g,11631,ac2g,159650,e,6940680946337.437,f
7,ac2g,11635,ac2g,0,e,6940680946651.784,f
159840,ac2g,11635,ac2g,159650,,6940680946351.001,s
7,ac2g,11637,ac2g,0,e,6940680946659.208,f
159840,ac2g,11637,ac2g,159650,,6940680946361.632,s
159840,ac2g,11639,ac2g,159650,e,6940680946369.714,f
159840,ac2g,11640,ac2g,159650,e,6940680946371.208,f
7,ac2g,11641,ac2g,0,e,6940680946669.0,f
159840,ac2g,11641,ac2g,159650,,6940680946372.347,s
159840,ac2g,11644,ac2g,159650,e,6940680946379.176,f
7,ac2g,11645,ac2g,0,e,6940680946719.464,f
159840,ac2g,11645,ac2g,159650,,6940680946380.951,s
159840,ac2g,11658,ac2g,159650,e,6940680946405.256,f
159840,ac2g,11659,ac2g,159650,e,6940680946406.965,f
159840,ac2g,11660,ac2g,159650,e,6940680946407.775,f
159840,ac2g,11661,ac2g,159650,e,6940680946408.469,f
7,ac2g,11665,ac2g,0,e,6940680946723.624,f
159840,ac2g,11665,ac2g,159650,,6940680946418.696,s
7,ac2g,11667,ac2g,0,e,6940680946730.568,f
159840,ac2g,11667,ac2g,159650,,6940680946426.716,s
159840,ac2g,11669,ac2g,159650,e,6940680946435.628,f
159840,ac2g,11670,ac2g,159650,e,6940680946437.976,f
159840,ac2g,11671,ac2g,159650,e,6940680946439.657,f
7,ac2g,11672,ac2g,0,e,6940680946743.465,f
159840,ac2g,11672,ac2g,159650,,6940680946440.774,s
159840,ac2g,11674,ac2g,159650,e,6940680946448.049,f
7,ac2g,11675,ac2g,0,e,6940680946805.257,f
159840,ac2g,11675,ac2g,159650,,6940680946449.68,s
7,ac2g,11689,ac2g,0,e,6940680946810.729,f
159840,ac2g,11689,ac2g,159650,,6940680946485.146,s
7,ac2g,11715,ac2g,0,e,6940680946825.065,f
159840,ac2g,11715,ac2g,159650,,6940680946593.989,s
7,ac2g,11724,ac2g,0,e,6940680946834.921,f
159840,ac2g,11724,ac2g,159650,,6940680946612.071,s
7,ac2g,11741,ac2g,0,e,6940680946870.921,f
159840,ac2g,11741,ac2g,159650,,6940680946665.032,s
159840,ac2g,11773,ac2g,159650,e,6940680946736.603,f
159840,ac2g,11774,ac2g,159650,e,6940680946738.956,f
159840,ac2g,11775,ac2g,159650,e,6940680946739.984,f
159840,ac2g,11776,ac2g,159650,e,6940680946740.875,f
7,ac2g,11784,ac2g,0,e,6940680946907.337,f
159840,ac2g,11784,ac2g,159650,,6940680946762.749,s
159840,ac2g,11807,ac2g,159650,e,6940680946870.253,f
159840,ac2g,11808,ac2g,159650,e,6940680946872.256,f
159840,ac2g,11809,ac2g,159650,e,6940680946873.199,f
