ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6935384745034.943,36890,30902,374,6.483,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2423
6935384745037.046,36890,30902,375,3.74,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2424
6935384745038.702,36890,30902,376,1.595,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2425
6935384745054.905,36890,30902,377,13.458,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2426
6935384745059.029,36890,30902,378,6.528,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2427
6935384745061.143,36890,30902,379,3.781,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2428
6935384745062.804,36890,30902,380,1.618,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2429
6935384745078.992,36890,30902,381,13.524,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2430
6935384745083.064,36890,30902,382,6.504,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2431
6935384745085.149,36890,30902,383,3.808,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2432
6935384745086.799,36890,30902,384,1.657,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2433
6935384745103.19,36890,30902,385,14.416,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2434
6935384745108.322,36890,30902,386,6.462,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2435
6935384745110.428,36890,30902,387,3.718,cpu_op,X,"[""float""]",aten::detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2436
6935384745112.104,36890,30902,388,1.543,cpu_op,X,"[""float""]",detach,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2437
6935384745128.243,36890,30902,389,13.51,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2438
6935384745132.289,36890,30902,390,6.498,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[50, 1]]",,"[""""]","[[200, 50]]",0,,2439
